TIMESTAMP;RSSI NO ANTENNA;RSSI ANTENNA PCB;RSSI ANTENNA 3D;AVERAGE NO;AVERAGE PCB;AVERAGE 3D;ORIENTATION_X;ORIENTATION_Y;ORIENTATION_Z;
14:35:48:761;0;-65;0;0;-65;0;1,540;-0,060;-0,013;
14:35:48:915;0;0;-65;0;0;-65;1,530;-0,061;-0,020;
14:35:49:071;0;-64;0;0;-65;0;1,539;-0,057;-0,017;
14:35:49:225;0;0;-66;0;0;-65;1,536;-0,062;-0,015;
14:35:49:715;0;-68;0;0;-65;0;1,537;-0,061;-0,016;
14:35:49:845;0;0;-69;0;0;-65;1,547;-0,062;-0,016;
14:35:49:999;0;-68;0;0;-65;0;1,558;-0,057;-0,018;
14:35:50:156;0;0;-69;0;0;-65;1,560;-0,059;-0,016;
14:35:50:310;0;-68;0;0;-66;0;1,567;-0,061;-0,015;
14:35:50:467;0;0;-68;0;0;-65;1,558;-0,060;-0,016;
14:35:50:620;0;-68;0;0;-66;0;1,551;-0,060;-0,018;
14:35:50:772;0;0;-68;0;0;-66;1,554;-0,059;-0,015;
14:35:50:930;0;-67;0;0;-66;0;1,551;-0,061;-0,016;
14:35:51:085;0;0;-64;0;0;-66;1,545;-0,061;-0,015;
14:35:51:240;0;-63;0;0;-66;0;1,545;-0,061;-0,016;
14:35:51:394;0;0;-66;0;0;-66;1,545;-0,060;-0,017;
14:35:51:888;0;-64;0;0;-66;0;1,542;-0,058;-0,017;
14:35:52:015;0;0;-65;0;0;-66;1,561;-0,060;-0,017;
14:35:52:170;0;-68;0;0;-66;0;1,554;-0,061;-0,014;
14:35:52:325;0;0;-68;0;0;-66;1,558;-0,062;-0,018;
14:35:52:480;0;-71;0;0;-66;0;1,569;-0,057;-0,018;
14:35:52:636;0;0;-66;0;0;-66;1,549;-0,060;-0,016;
14:35:52:790;0;-62;0;0;-66;0;1,544;-0,062;-0,018;
14:35:52:944;0;0;-68;0;0;-66;1,555;-0,060;-0,015;
14:35:53:100;0;-65;0;0;-66;0;1,548;-0,060;-0,019;
14:35:53:255;0;0;-69;0;0;-66;1,549;-0,060;-0,015;
14:35:53:565;0;0;-70;0;0;-66;1,539;-0,059;-0,018;
14:35:53:721;0;-67;0;0;-66;0;1,536;-0,058;-0,017;
14:35:54:223;0;0;-70;0;0;-66;1,531;-0,059;-0,016;
14:35:54:340;0;-67;0;0;-66;0;1,543;-0,062;-0,015;
14:35:54:495;0;0;-64;0;0;-66;1,552;-0,060;-0,016;
14:35:54:986;0;-63;0;0;-66;0;1,550;-0,061;-0,015;
14:35:55:111;0;0;-70;0;0;-67;1,560;-0,059;-0,018;
14:35:55:270;0;-67;0;0;-66;0;1,554;-0,059;-0,018;
14:35:55:425;0;0;-72;0;0;-67;1,555;-0,059;-0,016;
14:35:55:580;0;-69;0;0;-66;0;1,561;-0,058;-0,017;
14:35:55:735;0;0;-67;0;0;-67;1,554;-0,061;-0,017;
14:35:55:891;0;-63;0;0;-66;0;1,552;-0,059;-0,017;
14:35:56:045;0;0;-71;0;0;-67;1,556;-0,060;-0,017;
14:35:56:200;0;-70;0;0;-66;0;1,557;-0,060;-0,016;
14:35:56:358;0;0;-69;0;0;-67;1,556;-0,061;-0,015;
14:35:56:507;0;-71;0;0;-66;0;1,553;-0,059;-0,016;
14:35:56:665;0;0;-69;0;0;-68;1,555;-0,058;-0,018;
14:35:56:823;0;-67;0;0;-66;0;1,551;-0,060;-0,012;
14:35:57:322;0;0;-67;0;0;-68;1,546;-0,062;-0,016;
14:35:57:439;0;-66;0;0;-66;0;1,571;-0,058;-0,015;
14:35:57:594;0;0;-66;0;0;-67;1,569;-0,059;-0,020;
14:35:57:750;0;-68;0;0;-66;0;1,572;-0,061;-0,012;
14:35:57:905;0;0;-67;0;0;-67;1,574;-0,061;-0,015;
14:35:58:060;0;-66;0;0;-66;0;1,558;-0,060;-0,016;
14:35:58:216;0;0;-66;0;0;-67;1,552;-0,059;-0,018;
14:35:58:370;0;-67;0;0;-66;0;1,551;-0,060;-0,017;
14:35:58:680;0;-67;0;0;-66;0;1,567;-0,058;-0,018;
14:35:58:835;0;0;-67;0;0;-67;1,565;-0,059;-0,016;
14:35:58:990;0;-67;0;0;-66;0;1,564;-0,060;-0,016;
14:36:00:076;0;0;-75;0;0;-68;1,616;-0,058;-0,018;
14:36:00:230;0;-72;0;0;-67;0;1,598;-0,058;-0,016;
14:36:00:385;0;0;-59;0;0;-68;1,573;-0,059;-0,018;
14:36:00:540;0;-59;0;0;-66;0;1,560;-0,059;-0,015;
14:36:00:695;0;0;-62;0;0;-67;1,554;-0,058;-0,020;
14:36:00:850;0;-64;0;0;-66;0;1,546;-0,063;-0,016;
14:36:01:006;0;0;-63;0;0;-67;1,555;-0,061;-0,013;
14:36:01:160;0;-65;0;0;-66;0;1,559;-0,059;-0,014;
14:36:01:315;0;0;-67;0;0;-67;1,571;-0,057;-0,019;
14:36:01:470;0;-71;0;0;-66;0;1,559;-0,059;-0,015;
14:36:01:780;0;-63;0;0;-66;0;1,511;-0,071;-0,103;
14:36:01:935;0;0;-59;0;0;-67;1,572;-0,047;-0,008;
14:36:02:441;0;-61;0;0;-66;0;1,599;-0,057;-0,032;
14:36:02:555;0;0;-60;0;0;-66;1,619;-0,076;0,005;
14:36:02:713;0;-60;0;0;-66;0;1,796;-0,051;0,018;
14:36:02:862;0;0;-58;0;0;-65;1,858;-0,066;-0,027;
14:36:03:019;0;-57;0;0;-65;0;1,829;-0,070;-0,024;
14:36:03:175;0;0;-56;0;0;-65;1,860;-0,047;-0,022;
14:36:03:327;0;-56;0;0;-65;0;1,848;-0,062;-0,017;
14:36:03:485;0;0;-66;0;0;-65;1,864;-0,059;0,005;
14:36:03:793;0;0;-59;0;0;-64;1,877;-0,040;-0,044;
14:36:03:953;0;-75;0;0;-65;0;1,879;-0,074;-0,003;
14:36:04:102;0;0;-59;0;0;-64;1,873;-0,054;0,005;
14:36:04:257;0;-58;0;0;-65;0;1,876;-0,061;-0,015;
14:36:04:736;0;0;-58;0;0;-63;1,860;-0,037;0,006;
