TIMESTAMP;RSSI NO ANTENNA;RSSI ANTENNA PCB;RSSI ANTENNA 3D;AVERAGE NO;AVERAGE PCB;AVERAGE 3D;ORIENTATION_X;ORIENTATION_Y;ORIENTATION_Z;
14:10:58:325;0;-65;0;0;-72;0;0,137;0,008;-0,013;
14:10:58:484;0;0;-65;0;0;-70;0,138;0,011;-0,014;
14:10:58:639;0;-66;0;0;-71;0;0,138;0,007;-0,014;
14:10:58:794;0;0;-66;0;0;-69;0,138;0,008;-0,013;
14:10:58:949;0;-66;0;0;-70;0;0,129;0,009;-0,013;
14:10:59:104;0;0;-65;0;0;-69;0,125;0,009;-0,013;
14:10:59:736;0;0;-65;0;0;-68;0,151;0,010;-0,015;
14:10:59:879;0;-65;0;0;-70;0;0,161;0,007;-0,014;
14:11:00:036;0;0;-65;0;0;-67;0,161;0,008;-0,015;
14:11:00:188;0;-65;0;0;-69;0;0,162;0,008;-0,014;
14:11:00:344;0;0;-66;0;0;-67;0,151;0,007;-0,013;
14:11:00:500;0;-66;0;0;-69;0;0,134;0,011;-0,013;
14:11:00:654;0;0;-66;0;0;-66;0,130;0,007;-0,012;
14:11:00:809;0;-65;0;0;-68;0;0,124;0,008;-0,012;
14:11:00:964;0;0;-65;0;0;-66;0,128;0,006;-0,014;
14:11:01:119;0;-65;0;0;-67;0;0,131;0,008;-0,015;
14:11:01:273;0;0;-65;0;0;-65;0,132;0,009;-0,013;
14:11:01:430;0;-65;0;0;-66;0;0,132;0,006;-0,011;
14:11:01:923;0;0;-65;0;0;-65;0,124;0,008;-0,013;
14:11:02:049;0;-65;0;0;-65;0;0,128;0,009;-0,015;
14:11:02:204;0;0;-66;0;0;-65;0,121;0,008;-0,012;
14:11:02:363;0;-66;0;0;-65;0;0,130;0,010;-0,012;
14:11:02:514;0;0;-66;0;0;-65;0,126;0,009;-0,013;
14:11:02:667;0;-66;0;0;-65;0;0,117;0,008;-0,013;
14:11:02:824;0;0;-65;0;0;-65;0,121;0,011;-0,013;
14:11:02:979;0;-65;0;0;-65;0;0,121;0,006;-0,013;
14:11:03:134;0;0;-65;0;0;-65;0,120;0,007;-0,014;
14:11:03:288;0;-65;0;0;-65;0;0,120;0,011;-0,014;
14:11:03:444;0;0;-65;0;0;-65;0,127;0,001;-0,007;
14:11:03:599;0;-65;0;0;-65;0;0,125;0,017;-0,013;
14:11:03:754;0;0;-66;0;0;-65;0,124;0,011;-0,015;
14:11:04:240;0;-65;0;0;-65;0;0,128;0,002;-0,012;
14:11:04:373;0;0;-65;0;0;-65;0,134;-0,001;-0,007;
14:11:04:529;0;-65;0;0;-65;0;0,132;0,019;-0,016;
14:11:05:013;0;0;-65;0;0;-65;0,123;0,019;-0,015;
14:11:05:146;0;-65;0;0;-65;0;0,124;0,008;-0,013;
14:11:05:304;0;0;-65;0;0;-65;0,121;-0,001;-0,007;
14:11:05:459;0;-65;0;0;-65;0;0,120;0,014;-0,013;
14:11:05:614;0;0;-66;0;0;-65;0,125;0,012;-0,014;
14:11:05:769;0;-65;0;0;-65;0;0,121;0,004;-0,011;
14:11:05:924;0;0;-66;0;0;-65;0,129;0,011;-0,013;
14:11:06:082;0;-66;0;0;-65;0;0,129;0,009;-0,013;
14:11:06:234;0;0;-65;0;0;-65;0,117;0,005;-0,013;
14:11:06:389;0;-65;0;0;-65;0;0,116;0,011;-0,014;
14:11:06:544;0;0;-66;0;0;-65;0,113;0,009;-0,013;
14:11:06:699;0;-65;0;0;-65;0;0,113;0,009;-0,012;
14:11:06:854;0;0;-65;0;0;-65;0,108;0,007;-0,014;
14:11:07:352;0;-65;0;0;-65;0;0,116;0,006;-0,012;
14:11:07:475;0;0;-66;0;0;-65;0,126;0,011;-0,011;
14:11:07:630;0;-65;0;0;-65;0;0,125;0,007;-0,011;
14:11:07:784;0;0;-65;0;0;-65;0,128;0,008;-0,014;
14:11:07:939;0;-65;0;0;-65;0;0,125;0,011;-0,014;
14:11:08:094;0;0;-65;0;0;-65;0,121;-0,003;-0,010;
