TIMESTAMP;carType;carBase;algoSelected;isIndoor;addressConnectable;addressConnectableRemote;addressConnectablePC;addressFrontLeft;addressFrontRight;addressLeft;addressMiddle;addressRight;addressTrunk;addressRearLeft;addressBack;addressRearRight;logNumber;rollAvElement;startNumElement;lockNumelement;unlockNumElement;welcomeNumElement;LongNumElement;shortNumElement;thatchamTimeout;preAuthTimeout;actionTimeout;sizeAcc;correctionAcc;frozenThr;wantedSpeed;stepSize;indoorRatioCloseToCar;outsideRatioCloseToCar;offsetEarStart;offsetEarLock;offsetEarUnlock;offsetPocketStart;offsetPocketLock;offsetPocketUnlock;indoorStartThr;indoorUnlockThr;indoorLockThr;indoorWelcomeThr;indoorNearDoorRatioThr;indoorBackDoorRatioMinThr;indoorBackDoorRatioMaxThr;indoorNearDoorRatioMB;indoorNearDoorRatioMLMRMaxThr;indoorNearDoorRatioMLMRMinThr;indoorNearDoorRatioTLTRMaxThr;indoorNearDoorRatioTLTRMinThr;indoorAverageDeltaLockThr;indoorAverageDeltaUnlockThr;outsideStartThr;outsideUnlockThr;outsideLockThr;outsideWelcomeThr;outsideNearDoorRatioThr;outsideBackDoorRatioMinThr;outsideBackDoorRatioMaxThr;outsideNearDoorRatioMB;outsideNearDoorRatioMLMRMaxThr;outsideNearDoorRatioMLMRMinThr;outsideNearDoorRatioTLTRMaxThr;outsideNearDoorRatioTLTRMinThr;outsideAverageDeltaLockThr;outsideAverageDeltaUnlockThr;unlockValidNumber;unlockMode;lockMode;startMode;ecretage100;ecretage70;ecretage50;ecretage30;equaLeft;equaMiddle;equaRight;equaTrunk;equaBack;equaFrontLeft;equaRearLeft;equaFrontRight;equaRearRight;
09:24:39:246;eightFlFrLMRTRlRr;Base_1;MACHINE_LEARNING;false;D4:F5:13:56:2A:B8;5C:E0:C5:34:4D:32;B0:B4:48:BD:56:85;24:71:89:1D:4E:4D;24:71:89:1D:4E:66;24:71:89:1D:4E:79;24:71:89:1D:4E:1A;24:71:89:1D:4E:3D;24:71:89:1D:4C:FC;24:71:89:1D:4E:6D;78:A5:04:81:5A:21;24:71:89:1D:4E:61;20;20;3;5;5;10;20;2;3.0;1.3;0.02;10;0.0;0.0;5.1;70;0;0;-5;-5;-5;0;2;-3;-73;-65;-70;-95;8;-5;5;0;12;2;12;2;-10;10;-73;-65;-70;-95;8;-5;5;0;12;2;12;2;-10;10;1;1;7;1;2.0;2.0;1.0;1.0;0;0;0;2;1;-5;-5;-5;-5
TIMESTAMP;RSSI LEFT;RSSI MIDDLE;RSSI RIGHT;RSSI TRUNK;RSSI FRONTLEFT;RSSI FRONTRIGHT;RSSI REARLEFT;RSSI REARRIGHT;RSSI BACK;RSSI LEFT_ORIGIN;RSSI MIDDLE_ORIGIN;RSSI RIGHT_ORIGIN;RSSI TRUNK_ORIGIN;RSSI FRONTLEFT_ORIGIN;RSSI FRONTRIGHT_ORIGIN;RSSI REARLEFT_ORIGIN;RSSI REARRIGHT_ORIGIN;RSSI BACK_ORIGIN;LEFT_OFFSET38;MIDDLE_OFFSET38;RIGHT_OFFSET38;TRUNK_OFFSET38;FRONTLEFT_OFFSET38;FRONTRIGHT_OFFSET38;REARLEFT_OFFSET38;REARRIGHT_OFFSET38;BACK_OFFSET38;LEFT_OFFSET39;MIDDLE_OFFSET39;RIGHT_OFFSET39;TRUNK_OFFSET39;FRONTLEFT_OFFSET39;FRONTRIGHT_OFFSET39;REARLEFT_OFFSET39;REARRIGHT_OFFSET39;BACK_OFFSET39;LEFT_IS_ACTIVE;MIDDLE_IS_ACTIVE;RIGHT_IS_ACTIVE;TRUNK_IS_ACTIVE;FRONTLEFT_IS_ACTIVE;FRONTRIGHT_IS_ACTIVE;REARLEFT_IS_ACTIVE;REARRIGHT_IS_ACTIVE;BACK_IS_ACTIVE;Z AZIMUTH;X PITCH;Y ROLL;IN POCKET;IS LAID;ARE LOCK ACTIONS AVAILABLE;IS START BLOCKED;IS START FORCED;IS LOCK BLOCKED;IS LOCK FORCED;IS UNLOCK BLOCKED;IS UNLOCK FORCED;IS FROZEN;IS LOCK;REARM LOCK;REARM UNLOCK;REARM WELCOME;WELCOME FLAG;LOCK FLAG;START FLAG;LEFT AREA FLAG;RIGHT AREA FLAG;BACK AREA FLAG;WALK AWAY FLAG;APPROACH FLAG;LEFT TURN FLAG;RIGHT TURN FLAG;APPROACHSIDE FLAG;APPROACHROAD FLAG;RECORD FLAG;PREDICTION;LOCK FROM TRX;LOCK TO SEND;START ALLOWED;IS THATCHAM;BLE CHANNEL LEFT;BLE CHANNEL MIDDLE;BLE CHANNEL RIGHT;BLE CHANNEL TRUNK;BLE CHANNEL FRONTLEFT;BLE CHANNEL FRONTRIGHT;BLE CHANNEL REARLEFT;BLE CHANNEL REARRIGHT;BLE CHANNEL BACK;BEEPINT;
09:25:05:111;-67;-85;-100;-77;-75;-89;-70;-100;0;-67;-76;-90;-82;-76;-98;-74;-99;0;-2;-6;-5;3;5;10;4;10;0;0;-9;-10;5;6;14;9;4;0;1;1;1;1;1;1;1;1;0;2.3219805;0.07198326;-0.007503357;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:05:271;-67;-85;-100;-78;-73;-86;-70;-101;0;-67;-76;-90;-83;-74;-95;-74;-100;0;-2;-6;-5;3;5;10;4;10;0;0;-9;-10;5;6;14;9;4;0;1;1;1;1;1;1;1;1;0;2.3146713;0.07198422;-0.0054685962;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:05:408;-66;-85;-100;-79;-73;-87;-71;-98;0;-66;-76;-90;-84;-74;-95;-75;-98;0;-2;-6;-5;3;5;10;4;10;0;0;-9;-10;5;6;14;9;4;0;1;1;1;1;1;1;1;1;0;2.3273785;0.07154999;-0.007001796;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:05:560;-66;-85;-99;-78;-75;-88;-70;-98;0;-66;-76;-89;-83;-76;-98;-74;-98;0;-2;-6;-5;3;5;10;4;10;0;0;-9;-10;5;6;14;9;4;0;1;1;1;1;1;1;1;1;0;2.3250997;0.07144148;-0.0064826855;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:05:701;-66;-85;-99;-80;-75;-86;-69;-98;0;-66;-76;-89;-85;-76;-92;-73;-98;0;-2;-6;-5;3;5;10;4;10;0;0;-9;-10;5;6;14;9;4;0;1;1;1;1;1;1;1;1;0;2.3291295;0.07202004;-0.006998232;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:05:849;-67;-85;-99;-80;-73;-88;-69;-97;0;-67;-76;-89;-86;-74;-100;-73;-96;0;-2;-6;-5;3;5;10;4;10;0;0;-9;-10;5;6;14;9;4;0;1;1;1;1;1;1;1;1;0;2.3272429;0.070536144;-0.008020198;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:05:993;-66;-87;-101;-80;-73;-88;-70;-97;0;-66;-79;-91;-85;-74;-97;-74;-96;0;-2;-6;-5;3;5;10;4;10;0;0;-9;-10;5;6;14;9;4;0;1;1;1;1;1;1;1;1;0;2.3386958;0.07201978;-0.007507175;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:06:135;-68;-84;-102;-81;-73;-90;-70;-97;0;-68;-75;-92;-86;-74;-101;-74;-96;0;-2;-6;-5;3;5;10;4;10;0;0;-9;-10;5;6;14;9;4;0;1;1;1;1;1;1;1;1;0;2.3445563;0.07194705;-0.0069911163;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:06:291;-67;-85;-102;-79;-74;-87;-69;-98;0;-67;-76;-92;-84;-75;-96;-73;-97;0;-2;-6;-5;3;5;10;4;10;0;0;-9;-10;5;6;14;9;4;0;1;1;1;1;1;1;1;1;0;2.3474581;0.072202876;-0.007526328;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:06:436;-66;-86;-99;-79;-73;-89;-69;-98;0;-66;-77;-89;-84;-73;-98;-73;-97;0;-2;-6;-5;3;5;10;4;10;0;0;-9;-10;5;6;14;9;4;0;1;1;1;1;1;1;1;1;0;2.3260393;0.07050138;-0.0059803333;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:06:585;-66;-85;-100;-79;-75;-86;-70;-96;0;-66;-76;-89;-84;-76;-93;-74;-95;0;-2;-6;-5;3;5;10;4;10;0;0;-9;-10;5;6;14;9;4;0;1;1;1;1;1;1;1;1;0;2.351362;0.0735013;-0.0075033563;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:06:738;-68;-85;-100;-77;-73;-87;-70;-96;0;-68;-76;-89;-82;-72;-96;-75;-95;0;-2;-6;-5;3;5;10;4;10;0;0;-9;-10;5;6;14;9;4;0;1;1;1;1;1;1;1;1;0;2.3292484;0.07115193;-0.006502522;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:06:878;-66;-85;-100;-76;-71;-86;-69;-98;0;-66;-76;-89;-80;-72;-95;-73;-94;0;-2;-6;-5;3;5;10;4;10;0;0;-9;-10;5;6;14;9;4;0;1;1;1;1;1;1;1;1;0;2.3285172;0.069994204;-0.0075071757;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:25:07:038;-67;-87;-100;-77;-72;-89;-71;-94;0;-67;-89;-89;-82;-73;-91;-74;-86;0;0;0;-5;3;5;0;0;0;0;0;0;-10;5;6;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3360686;0.06988785;-0.0074957306;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:07:201;-69;-85;-100;-79;-73;-88;-73;-95;0;-69;-85;-89;-79;-75;-92;-78;-90;0;0;0;-5;0;0;0;0;0;0;0;0;-10;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3310647;0.071044214;-0.0049649496;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_39;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:07:341;-68;-83;-100;-81;-75;-90;-73;-95;0;-68;-82;-89;-82;-75;-92;-76;-90;0;0;0;-5;0;0;0;0;0;0;0;0;-10;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.334288;0.07216644;-0.0070125083;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_39;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:07:486;-70;-83;-100;-79;-76;-90;-75;-93;0;-71;-83;-89;-79;-74;-92;-75;-87;0;0;0;-5;0;0;0;0;0;0;0;0;-10;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.338956;0.07259943;-0.008024284;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_39;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:07:641;-68;-82;-100;-81;-78;-93;-75;-95;0;-65;-82;-89;-82;-74;-92;-76;-90;0;0;0;-5;0;0;0;0;0;0;0;0;-10;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3404202;0.0735013;-0.0075033563;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_39;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:07:779;-67;-82;-100;-81;-79;-95;-77;-95;0;-66;-82;-89;-80;-79;-91;-76;-91;0;0;0;-5;0;0;0;0;0;0;0;0;-10;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.336675;0.07350181;-0.0064859837;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_39;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:07:927;-68;-82;-100;-80;-80;-94;-77;-93;0;-68;-82;-89;-80;-75;-92;-76;-88;0;0;0;-5;0;0;0;0;0;0;0;0;-10;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3411152;0.07338942;-0.007999829;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:08:050;-68;-83;-98;-82;-82;-96;-77;-94;0;-68;-83;-97;-82;-77;-92;-76;-89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3293016;0.07350156;-0.006994672;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:08:205;-69;-84;-98;-82;-80;-97;-77;-95;0;-69;-84;-97;-82;-75;-92;-75;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3198884;0.07180201;-0.005962127;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:08:361;-69;-84;-98;-83;-80;-97;-77;-94;0;-69;-84;-97;-84;-75;-92;-75;-89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3104663;0.07006528;-0.007514825;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:08:503;-70;-82;-98;-84;-78;-96;-79;-96;0;-70;-82;-97;-84;-73;-91;-78;-94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3159716;0.0723952;-0.0065695303;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:08:648;-69;-83;-99;-84;-80;-96;-79;-97;0;-69;-83;-100;-86;-75;-91;-78;-92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3276663;0.07245259;-0.007499542;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:08:799;-71;-82;-100;-83;-80;-97;-79;-97;0;-71;-82;-100;-83;-76;-92;-78;-92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3258593;0.07245286;-0.006991116;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:08:944;-71;-83;-98;-83;-81;-98;-81;-95;0;-71;-83;-98;-83;-76;-93;-76;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3305936;0.07353885;-0.0069982326;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:09:090;-69;-83;-98;-85;-81;-99;-81;-95;0;-69;-83;-98;-85;-76;-94;-76;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3309417;0.07263631;-0.008028374;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:09:239;-69;-84;-98;-83;-80;-97;-80;-96;0;-69;-84;-98;-83;-75;-92;-75;-91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3131106;0.07104336;-0.007001796;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:09:374;-70;-83;-97;-83;-81;-97;-80;-95;0;-70;-83;-97;-82;-77;-92;-75;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.316251;0.069994695;-0.0064892843;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:09:521;-70;-84;-98;-82;-81;-97;-80;-96;0;-70;-84;-97;-82;-76;-92;-75;-91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3275385;0.073069915;-0.0064925887;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:09:663;-71;-84;-100;-82;-79;-96;-80;-95;0;-71;-84;-100;-82;-74;-91;-75;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3241632;0.07147744;-0.006994672;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:09:828;-70;-84;-100;-83;-81;-97;-81;-96;0;-70;-84;-100;-83;-77;-92;-76;-91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3276231;0.072599985;-0.007005363;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:09:983;-69;-85;-100;-82;-80;-96;-81;-95;0;-69;-85;-100;-82;-75;-91;-76;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3288198;0.07245259;-0.007499542;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:10:131;-69;-84;-100;-84;-79;-95;-81;-96;0;-69;-84;-100;-84;-74;-90;-76;-91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3295636;0.07295861;-0.006991116;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:25:10:281;-71;-84;-100;-82;-80;-98;-83;-96;0;-71;-84;-100;-82;-75;-93;-78;-92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;2.3382034;0.07205603;-0.008020197;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;left;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
