TIMESTAMP;RSSI NO ANTENNA;RSSI ANTENNA PCB;RSSI ANTENNA 3D;AVERAGE NO;AVERAGE PCB;AVERAGE 3D;ORIENTATION_X;ORIENTATION_Y;ORIENTATION_Z;
15:29:57:667;0;-60;0;0;-59;0;2,651;0,051;-0,039;
15:29:57:820;0;0;-59;0;0;-59;2,646;0,050;-0,039;
15:29:58:457;0;0;-60;0;0;-59;2,647;0,051;-0,039;
15:29:58:597;0;-58;0;0;-59;0;2,644;0,051;-0,039;
15:29:58:905;0;-59;0;0;-59;0;2,644;0,049;-0,038;
15:29:59:060;0;0;-59;0;0;-59;2,652;0,052;-0,039;
15:29:59:215;0;-59;0;0;-59;0;2,661;0,051;-0,040;
15:29:59:370;0;0;-59;0;0;-59;2,664;0,052;-0,040;
15:29:59:525;0;-60;0;0;-59;0;2,660;0,050;-0,040;
15:29:59:680;0;0;-58;0;0;-59;2,658;0,050;-0,040;
15:29:59:835;0;-59;0;0;-59;0;2,658;0,052;-0,041;
15:29:59:993;0;0;-61;0;0;-59;2,646;0,051;-0,038;
15:30:00:145;0;-58;0;0;-59;0;2,647;0,056;-0,034;
15:30:00:617;0;0;-61;0;0;-59;-3,017;0,027;-0,066;
15:30:00:765;0;-61;0;0;-59;0;-2,923;0,021;-0,049;
15:30:00:921;0;0;-62;0;0;-59;-2,993;0,026;-0,048;
15:30:01:075;0;-69;0;0;-59;0;-2,955;0,023;-0,049;
15:30:01:230;0;0;-66;0;0;-60;-2,942;0,025;-0,047;
15:30:01:540;0;0;-60;0;0;-60;-2,907;0,026;-0,049;
15:30:01:695;0;-60;0;0;-59;0;-2,911;0,026;-0,049;
15:30:01:850;0;0;-61;0;0;-60;-2,910;0,026;-0,051;
15:30:02:005;0;-62;0;0;-59;0;-2,915;0,028;-0,050;
15:30:02:162;0;0;-61;0;0;-60;-2,898;0,027;-0,050;
15:30:02:315;0;-62;0;0;-60;0;-2,861;0,026;-0,051;
15:30:02:470;0;0;-63;0;0;-60;-2,865;0,026;-0,049;
15:30:02:937;0;-61;0;0;-60;0;-2,880;0,026;-0,051;
15:30:03:090;0;0;-69;0;0;-60;-2,893;0,027;-0,050;
15:30:03:245;0;-63;0;0;-60;0;-2,888;0,026;-0,049;
15:30:04:023;0;0;-63;0;0;-61;-2,903;0,030;-0,052;
15:30:04:175;0;-62;0;0;-60;0;-2,913;0,029;-0,052;
15:30:04:330;0;0;-62;0;0;-61;-2,916;0,026;-0,050;
15:30:04:487;0;-62;0;0;-60;0;-2,911;0,026;-0,053;
15:30:04:640;0;0;-61;0;0;-61;-2,896;0,027;-0,050;
15:30:04:795;0;-67;0;0;-61;0;-2,886;0,026;-0,051;
15:30:04:950;0;0;-67;0;0;-61;-2,892;0,028;-0,050;
15:30:05:105;0;-63;0;0;-61;0;-2,895;0,027;-0,052;
15:30:05:260;0;0;-64;0;0;-61;-2,900;0,027;-0,052;
15:30:05:417;0;-65;0;0;-61;0;-2,907;0,027;-0,050;
15:30:05:727;0;-66;0;0;-61;0;-2,899;0,027;-0,052;
15:30:06:195;0;0;-65;0;0;-62;-2,900;0,028;-0,051;
15:30:06:345;0;-65;0;0;-62;0;-2,905;0,028;-0,051;
15:30:06:501;0;0;-65;0;0;-62;-2,902;0,028;-0,050;
15:30:06:658;0;-65;0;0;-62;0;-2,905;0,028;-0,051;
15:30:06:810;0;0;-64;0;0;-62;-2,911;0,028;-0,049;
15:30:06:965;0;-65;0;0;-62;0;-2,903;0,027;-0,050;
15:30:07:119;0;0;-64;0;0;-62;-2,910;0,029;-0,052;
15:30:07:274;0;-64;0;0;-62;0;-2,905;0,027;-0,052;
15:30:07:429;0;0;-64;0;0;-63;-2,902;0,029;-0,052;
15:30:07:585;0;-66;0;0;-63;0;-2,906;0,027;-0,052;
15:30:07:741;0;0;-61;0;0;-63;-2,898;0,026;-0,051;
15:30:07:896;0;-61;0;0;-63;0;-2,900;0,026;-0,050;
15:30:08:371;0;0;-63;0;0;-63;-2,905;0,029;-0,048;
15:30:08:515;0;-65;0;0;-63;0;-2,902;0,027;-0,051;
15:30:08:824;0;-65;0;0;-63;0;-2,898;0,028;-0,050;
15:30:08:980;0;0;-63;0;0;-63;-2,891;0,027;-0,052;
15:30:09:135;0;-63;0;0;-63;0;-2,894;0,029;-0,050;
15:30:09:290;0;0;-61;0;0;-63;-2,895;0,030;-0,051;
15:30:09:445;0;-62;0;0;-63;0;-2,906;0,026;-0,048;
15:30:09:600;0;0;-63;0;0;-63;-2,902;0,026;-0,052;
15:30:09:754;0;-61;0;0;-63;0;-2,892;0,027;-0,052;
15:30:09:914;0;0;-66;0;0;-63;-2,892;0,029;-0,052;
15:30:10:065;0;-72;0;0;-64;0;-2,892;0,026;-0,051;
15:30:10:219;0;0;-71;0;0;-64;-2,905;0,027;-0,050;
15:30:10:713;0;-70;0;0;-64;0;-2,929;0,028;-0,053;
15:30:10:842;0;0;-70;0;0;-64;-2,933;0,026;-0,052;
15:30:10:995;0;-68;0;0;-64;0;-2,931;0,028;-0,050;
15:30:11:149;0;0;-67;0;0;-64;-2,915;0,029;-0,052;
15:30:11:305;0;-65;0;0;-65;0;-2,914;0,028;-0,052;
15:30:11:459;0;0;-62;0;0;-64;-2,892;0,029;-0,051;
15:30:11:614;0;-62;0;0;-65;0;-2,897;0,027;-0,050;
15:30:11:770;0;0;-62;0;0;-64;-2,894;0,029;-0,053;
15:30:12:083;0;0;-63;0;0;-64;-2,890;0,029;-0,049;
15:30:12:239;0;-64;0;0;-64;0;-2,887;0,025;-0,050;
15:30:12:545;0;-67;0;0;-65;0;-2,879;0,028;-0,051;
15:30:13:182;0;-75;0;0;-65;0;-2,871;0,028;-0,052;
15:30:13:319;0;0;-67;0;0;-64;-2,876;0,027;-0,051;
15:30:13:804;0;-64;0;0;-65;0;-2,884;0,029;-0,053;
15:30:13:939;0;0;-62;0;0;-64;-2,874;0,026;-0,053;
15:30:14:094;0;-60;0;0;-65;0;-2,875;0,027;-0,051;
15:30:14:250;0;0;-61;0;0;-64;-2,868;0,026;-0,052;
15:30:14:404;0;-61;0;0;-65;0;-2,864;0,027;-0,050;
15:30:14:559;0;0;-60;0;0;-63;-2,857;0,030;-0,051;
15:30:14:714;0;-61;0;0;-64;0;-2,859;0,028;-0,053;
15:30:14:869;0;0;-60;0;0;-63;-2,861;0,029;-0,051;
15:30:15:024;0;-60;0;0;-64;0;-2,865;0,027;-0,052;
15:30:15:179;0;0;-61;0;0;-63;-2,867;0,028;-0,053;
15:30:15:336;0;-62;0;0;-64;0;-2,864;0,026;-0,052;
15:30:15:489;0;0;-62;0;0;-63;-2,867;0,029;-0,051;
15:30:15:644;0;-63;0;0;-64;0;-2,866;0,030;-0,052;
15:30:16:122;0;0;-60;0;0;-63;-2,887;0,028;-0,051;
15:30:16:268;0;-60;0;0;-64;0;-2,836;0,027;-0,051;
15:30:16:419;0;0;-60;0;0;-63;-2,863;0,029;-0,050;
15:30:16:574;0;-60;0;0;-64;0;-2,875;0,029;-0,051;
15:30:16:729;0;0;-60;0;0;-63;-2,865;0,026;-0,051;
15:30:16:884;0;-60;0;0;-63;0;-2,859;0,029;-0,051;
15:30:17:194;0;-60;0;0;-63;0;-2,851;0,029;-0,052;
15:30:17:347;0;0;-61;0;0;-62;-2,834;0,027;-0,049;
15:30:17:504;0;-60;0;0;-63;0;-2,808;0,027;-0,051;
15:30:17:664;0;0;-61;0;0;-62;-2,815;0,026;-0,052;
15:30:17:814;0;-60;0;0;-63;0;-2,825;0,027;-0,051;
15:30:18:294;0;0;-64;0;0;-63;-2,820;0,027;-0,052;
15:30:18:909;0;0;-73;0;0;-63;-2,839;0,027;-0,050;
15:30:19:054;0;-65;0;0;-62;0;-2,839;0,027;-0,052;
15:30:19:209;0;0;-62;0;0;-62;-2,849;0,026;-0,052;
15:30:19:364;0;-64;0;0;-62;0;-2,851;0,028;-0,051;
15:30:19:519;0;0;-64;0;0;-62;-2,851;0,029;-0,058;
15:30:19:674;0;-64;0;0;-62;0;-2,852;0,029;-0,057;
15:30:19:829;0;0;-63;0;0;-62;-2,852;0,033;-0,061;
15:30:19:984;0;-63;0;0;-62;0;-2,997;0,026;0,051;
15:30:20:139;0;0;-63;0;0;-62;-2,643;-0,108;-0,125;
15:30:20:297;0;-65;0;0;-62;0;-2,510;0,005;-0,032;
15:30:20:451;0;0;-67;0;0;-62;-2,398;-0,032;-0,086;
15:30:20:759;0;0;-66;0;0;-62;-2,324;0,002;-0,077;
15:30:21:238;0;-62;0;0;-62;0;-2,264;-0,001;-0,082;
15:30:21:379;0;0;-62;0;0;-62;-2,276;-0,003;-0,085;
15:30:21:689;0;0;-63;0;0;-62;-2,265;-0,001;-0,083;
15:30:21:844;0;-60;0;0;-61;0;-2,278;-0,002;-0,080;
15:30:21:999;0;0;-64;0;0;-62;-2,251;-0,001;-0,079;
15:30:22:154;0;-61;0;0;-61;0;-2,249;-0,002;-0,080;
15:30:22:309;0;0;-60;0;0;-62;-2,253;-0,002;-0,080;
15:30:22:619;0;0;-68;0;0;-63;-2,255;-0,000;-0,080;
15:30:22:776;0;-66;0;0;-61;0;-2,256;0,000;-0,082;
15:30:22:932;0;0;-66;0;0;-63;-2,251;-0,002;-0,080;
15:30:23:410;0;-63;0;0;-61;0;-2,243;-0,002;-0,081;
15:30:23:704;0;-63;0;0;-62;0;-2,231;-0,002;-0,080;
15:30:23:859;0;0;-62;0;0;-63;-2,238;-0,000;-0,082;
15:30:24:014;0;-63;0;0;-62;0;-2,233;-0,002;-0,082;
15:30:24:169;0;0;-63;0;0;-63;-2,229;-0,002;-0,080;
15:30:24:324;0;-65;0;0;-62;0;-2,232;-0,000;-0,081;
15:30:24:482;0;0;-62;0;0;-63;-2,238;-0,002;-0,081;
15:30:24:634;0;-61;0;0;-62;0;-2,244;-0,002;-0,080;
15:30:24:789;0;0;-61;0;0;-63;-2,240;-0,002;-0,081;
15:30:24:948;0;-59;0;0;-62;0;-2,238;-0,001;-0,081;
15:30:25:102;0;0;-59;0;0;-63;-2,232;-0,003;-0,080;
15:30:25:254;0;-59;0;0;-62;0;-2,233;-0,001;-0,081;
15:30:25:888;0;-62;0;0;-62;0;-2,255;-0,001;-0,083;
15:30:26:029;0;0;-62;0;0;-63;-2,259;-0,002;-0,081;
15:30:26:184;0;-65;0;0;-62;0;-2,251;-0,001;-0,082;
15:30:26:339;0;0;-65;0;0;-63;-2,234;-0,001;-0,083;
15:30:26:494;0;-63;0;0;-62;0;-2,230;-0,002;-0,082;
15:30:26:649;0;0;-64;0;0;-63;-2,227;-0,002;-0,084;
15:30:26:804;0;-64;0;0;-62;0;-2,223;-0,004;-0,082;
15:30:27:114;0;-64;0;0;-62;0;-2,228;-0,002;-0,083;
15:30:27:269;0;0;-64;0;0;-63;-2,225;-0,002;-0,083;
15:30:27:429;0;-64;0;0;-62;0;-2,217;-0,004;-0,083;
15:30:28:056;0;-65;0;0;-62;0;-2,180;-0,002;-0,082;
15:30:28:825;0;0;-65;0;0;-63;-2,199;-0,002;-0,083;
15:30:28:974;0;-68;0;0;-63;0;-2,212;-0,002;-0,083;
15:30:29:284;0;-65;0;0;-63;0;-2,195;-0,003;-0,085;
15:30:29:439;0;0;-64;0;0;-63;-2,206;-0,001;-0,084;
15:30:29:594;0;-65;0;0;-63;0;-2,196;-0,003;-0,083;
15:30:29:750;0;0;-66;0;0;-63;-2,197;-0,005;-0,083;
15:30:29:904;0;-65;0;0;-63;0;-2,209;-0,002;-0,085;
15:30:30:059;0;0;-66;0;0;-63;-2,204;-0,003;-0,083;
15:30:30:214;0;-66;0;0;-63;0;-2,208;-0,001;-0,085;
15:30:30:370;0;0;-67;0;0;-63;-2,206;-0,003;-0,085;
15:30:30:524;0;-67;0;0;-63;0;-2,203;-0,003;-0,086;
15:30:30:679;0;0;-67;0;0;-63;-2,211;-0,002;-0,084;
15:30:31:147;0;-66;0;0;-63;0;-2,199;-0,004;-0,084;
15:30:31:299;0;0;-66;0;0;-64;-2,203;-0,003;-0,087;
15:30:31:454;0;-67;0;0;-64;0;-2,199;-0,003;-0,086;
15:30:31:609;0;0;-67;0;0;-64;-2,201;-0,003;-0,083;
15:30:31:764;0;-67;0;0;-64;0;-2,203;-0,002;-0,084;
15:30:31:919;0;0;-67;0;0;-64;-2,195;-0,003;-0,084;
15:30:32:075;0;-68;0;0;-64;0;-2,200;-0,004;-0,086;
15:30:32:229;0;0;-69;0;0;-64;-2,205;-0,004;-0,085;
15:30:32:384;0;-68;0;0;-64;0;-2,206;-0,002;-0,088;
15:30:32:539;0;0;-68;0;0;-64;-2,203;-0,004;-0,085;
15:30:32:699;0;-68;0;0;-65;0;-2,197;-0,003;-0,086;
15:30:32:849;0;0;-68;0;0;-65;-2,193;-0,004;-0,085;
15:30:33:779;0;0;-64;0;0;-65;-2,207;-0,003;-0,086;
15:30:33:934;0;-63;0;0;-65;0;-2,206;-0,006;-0,087;
15:30:34:089;0;0;-62;0;0;-65;-2,195;-0,006;-0,086;
15:30:34:247;0;-67;0;0;-65;0;-2,186;-0,004;-0,087;
15:30:34:399;0;0;-70;0;0;-65;-2,183;-0,004;-0,085;
15:30:34:554;0;-64;0;0;-65;0;-2,180;-0,004;-0,085;
15:30:34:708;0;0;-69;0;0;-66;-2,185;-0,004;-0,085;
15:30:34:864;0;-64;0;0;-65;0;-2,185;-0,004;-0,086;
15:30:35:019;0;0;-64;0;0;-66;-2,195;-0,003;-0,088;
15:30:35:174;0;-70;0;0;-66;0;-2,196;-0,003;-0,086;
15:30:35:334;0;0;-63;0;0;-66;-2,193;-0,003;-0,086;
15:30:35:484;0;-63;0;0;-66;0;-2,190;-0,004;-0,086;
15:30:35:639;0;0;-65;0;0;-66;-2,186;-0,004;-0,086;
15:30:36:116;0;-62;0;0;-65;0;-2,224;-0,001;-0,088;
15:30:36:262;0;0;-62;0;0;-65;-2,242;-0,006;-0,088;
15:30:36:414;0;-62;0;0;-65;0;-2,238;-0,004;-0,086;
15:30:36:569;0;0;-61;0;0;-65;-2,226;-0,006;-0,086;
15:30:36:724;0;-62;0;0;-65;0;-2,209;-0,005;-0,085;
15:30:36:878;0;0;-61;0;0;-65;-2,213;-0,005;-0,088;
15:30:37:034;0;-62;0;0;-65;0;-2,206;-0,004;-0,088;
15:30:37:188;0;0;-59;0;0;-65;-2,203;-0,004;-0,087;
15:30:37:344;0;-61;0;0;-65;0;-2,193;-0,003;-0,086;
15:30:37:499;0;0;-60;0;0;-64;-2,190;-0,004;-0,089;
15:30:37:659;0;-60;0;0;-64;0;-2,186;-0,006;-0,086;
15:30:37:809;0;0;-59;0;0;-64;-2,179;-0,007;-0,088;
15:30:38:284;0;-60;0;0;-64;0;-2,172;-0,004;-0,090;
15:30:38:901;0;-60;0;0;-64;0;-2,147;-0,003;-0,086;
15:30:39:049;0;0;-60;0;0;-64;-2,144;-0,004;-0,088;
15:30:39:204;0;-60;0;0;-63;0;-2,150;-0,003;-0,089;
15:30:39:359;0;0;-60;0;0;-63;-2,153;-0,003;-0,088;
15:30:39:513;0;-63;0;0;-63;0;-2,157;-0,004;-0,089;
15:30:39:669;0;0;-65;0;0;-63;-2,150;-0,005;-0,088;
15:30:39:824;0;-67;0;0;-63;0;-2,145;-0,005;-0,089;
15:30:40:134;0;-67;0;0;-63;0;-2,142;-0,007;-0,089;
15:30:40:289;0;0;-67;0;0;-63;-2,140;-0,006;-0,091;
15:30:40:446;0;-70;0;0;-63;0;-2,141;-0,008;-0,092;
15:30:40:754;0;-74;0;0;-64;0;-2,253;0,056;-0,047;
15:30:41:224;0;0;-64;0;0;-63;-1,542;0,022;-0,000;
15:30:41:371;0;-65;0;0;-64;0;-1,249;0,002;0,035;
15:30:41:525;0;0;-64;0;0;-63;-1,218;-0,023;-0,010;
15:30:41:681;0;-65;0;0;-64;0;-1,205;0,003;0,002;
15:30:41:835;0;0;-65;0;0;-63;-1,199;0,008;0,011;
15:30:41:991;0;-59;0;0;-63;0;-1,163;-0,008;0,003;
15:30:42:304;0;-57;0;0;-63;0;-1,164;-0,001;0,004;
15:30:42:458;0;0;-59;0;0;-62;-1,167;-0,002;0,005;
15:30:42:613;0;-59;0;0;-62;0;-1,179;-0,001;0,002;
15:30:42:925;0;-56;0;0;-62;0;-1,174;-0,005;0,003;
15:30:43:403;0;0;-61;0;0;-62;-1,109;-0,001;0,005;
15:30:43:544;0;-58;0;0;-62;0;-1,119;-0,002;0,003;
15:30:43:698;0;0;-58;0;0;-62;-1,127;-0,002;0,003;
15:30:43:853;0;-59;0;0;-62;0;-1,126;-0,002;0,004;
15:30:44:012;0;0;-58;0;0;-61;-1,132;-0,002;0,001;
15:30:44:163;0;-59;0;0;-62;0;-1,131;-0,003;0,004;
15:30:44:318;0;0;-59;0;0;-61;-1,135;-0,002;0,006;
15:30:44:474;0;-59;0;0;-61;0;-1,146;-0,001;0,004;
15:30:44:783;0;-59;0;0;-61;0;-1,156;-0,001;0,004;
15:30:45:095;0;-59;0;0;-61;0;-1,142;-0,003;0,006;
15:30:45:251;0;0;-59;0;0;-61;-1,154;-0,001;0,003;
15:30:45:722;0;-59;0;0;-61;0;-1,154;-0,001;0,004;
15:30:45:868;0;0;-58;0;0;-60;-1,155;-0,001;0,005;
15:30:46:178;0;0;-58;0;0;-60;-1,149;-0,001;0,002;
15:30:46:333;0;-59;0;0;-61;0;-1,151;-0,001;0,003;
15:30:46:488;0;0;-56;0;0;-60;-1,150;-0,002;0,002;
15:30:46:643;0;-58;0;0;-61;0;-1,164;-0,001;0,004;
15:30:46:799;0;0;-57;0;0;-60;-1,196;-0,002;0,002;
15:30:46:953;0;-56;0;0;-61;0;-1,204;-0,003;0,002;
15:30:47:112;0;0;-55;0;0;-60;-1,186;-0,003;0,003;
15:30:47:265;0;-57;0;0;-60;0;-1,173;-0,002;0,005;
15:30:47:416;0;0;-56;0;0;-59;-1,174;-0,001;0,002;
15:30:47:573;0;-57;0;0;-60;0;-1,173;-0,004;0,004;
15:30:48:050;0;0;-57;0;0;-59;-1,138;-0,003;0,003;
15:30:48:196;0;-57;0;0;-59;0;-1,153;-0,004;0,004;
15:30:49:435;0;-58;0;0;-58;0;-1,159;-0,001;0,004;
15:30:49:591;0;0;-59;0;0;-59;-1,170;-0,002;0,003;
15:30:49:902;0;0;-57;0;0;-59;-1,175;-0,000;0,004;
15:30:50:053;0;-58;0;0;-58;0;-1,169;-0,004;0,004;
15:30:50:211;0;0;-59;0;0;-59;-1,173;-0,001;0,004;
15:30:50:363;0;-58;0;0;-58;0;-1,170;-0,003;0,003;
15:30:50:518;0;0;-59;0;0;-58;-1,173;-0,000;0,003;
15:30:50:828;0;0;-58;0;0;-58;-1,157;-0,001;0,004;
15:30:50:985;0;-57;0;0;-57;0;-1,160;-0,002;0,001;
15:30:51:604;0;-58;0;0;-58;0;-1,181;-0,002;0,002;
15:30:51:761;0;0;-58;0;0;-58;-1,179;-0,003;0,005;
15:30:51:913;0;-58;0;0;-57;0;-1,182;-0,001;0,003;
15:30:52:068;0;0;-58;0;0;-57;-1,188;-0,004;0,003;
15:30:52:223;0;-57;0;0;-58;0;-1,172;-0,003;0,002;
15:30:52:378;0;0;-57;0;0;-57;-1,163;-0,002;0,002;
15:30:52:534;0;-58;0;0;-58;0;-1,171;-0,003;0,002;
15:30:52:688;0;0;-58;0;0;-57;-1,175;-0,001;0,002;
15:30:52:843;0;-59;0;0;-58;0;-1,171;-0,003;0,003;
15:30:53:000;0;0;-58;0;0;-57;-1,172;-0,002;0,002;
15:30:53:158;0;-58;0;0;-57;0;-1,164;-0,004;0,004;
15:30:53:308;0;0;-58;0;0;-57;-1,168;-0,002;0,002;
15:30:53:796;0;-59;0;0;-57;0;-1,128;-0,001;0,006;
15:30:53:928;0;0;-58;0;0;-57;-1,118;-0,001;0,004;
15:30:54:085;0;-58;0;0;-57;0;-1,124;-0,001;0,004;
15:30:54:238;0;0;-58;0;0;-57;-1,132;-0,002;0,004;
15:30:54:394;0;-57;0;0;-57;0;-1,134;-0,003;0,003;
15:30:54:548;0;0;-59;0;0;-57;-1,141;-0,002;0,004;
15:30:54:703;0;-58;0;0;-57;0;-1,149;-0,001;0,002;
15:30:54:858;0;0;-59;0;0;-57;-1,145;-0,001;0,004;
15:30:55:013;0;-58;0;0;-57;0;-1,147;-0,002;0,003;
15:30:55:168;0;0;-59;0;0;-57;-1,146;-0,002;0,001;
15:30:55:325;0;-58;0;0;-57;0;-1,144;-0,002;0,004;
15:30:55:478;0;0;-59;0;0;-57;-1,143;-0,002;0,004;
15:30:55:965;0;-58;0;0;-57;0;-1,146;-0,003;0,003;
15:30:56:098;0;0;-58;0;0;-58;-1,158;-0,002;0,003;
15:30:56:253;0;-58;0;0;-57;0;-1,156;-0,003;0,002;
15:30:56:408;0;0;-58;0;0;-58;-1,160;-0,002;0,005;
15:30:56:563;0;-58;0;0;-57;0;-1,161;-0,001;0,005;
15:30:56:718;0;0;-58;0;0;-58;-1,159;-0,002;0,005;
15:30:56:873;0;-57;0;0;-57;0;-1,160;-0,000;0,003;
15:30:57:028;0;0;-57;0;0;-58;-1,156;-0,005;0,002;
15:30:57:183;0;-58;0;0;-57;0;-1,161;0,000;0,003;
15:30:57:338;0;0;-58;0;0;-58;-1,155;-0,001;0,004;
15:30:57:498;0;-58;0;0;-57;0;-1,154;-0,001;0,005;
15:30:57:803;0;-57;0;0;-57;0;-1,161;-0,001;0,003;
15:30:58:283;0;0;-63;0;0;-58;-1,154;-0,000;0,003;
15:30:58:902;0;0;-60;0;0;-58;-1,160;-0,002;0,004;
15:30:59:043;0;-59;0;0;-57;0;-1,176;0,001;-0,000;
15:30:59:198;0;0;-56;0;0;-58;-1,170;0,003;-0,001;
15:30:59:353;0;-58;0;0;-57;0;-1,171;0,002;0,001;
15:30:59:508;0;0;-61;0;0;-58;-1,175;0,001;0,002;
15:30:59:663;0;-61;0;0;-58;0;-1,155;-0,001;0,002;
15:30:59:818;0;0;-61;0;0;-58;-1,162;0,001;0,000;
15:30:59:973;0;-63;0;0;-58;0;-1,259;0,064;0,035;
15:31:00:125;0;0;-55;0;0;-58;-0,955;-0,028;0,074;
15:31:00:283;0;-55;0;0;-58;0;-0,521;-0,024;-0,009;
15:31:00:440;0;0;-56;0;0;-58;-0,332;0,028;-0,010;
15:31:00:593;0;-57;0;0;-58;0;-0,442;0,012;-0,018;
15:31:00:750;0;0;-55;0;0;-58;-0,335;0,037;0,003;
15:31:01:234;0;-55;0;0;-58;0;-0,280;0,037;0,005;
15:31:01:368;0;0;-56;0;0;-58;-0,265;0,035;0,008;
15:31:01:526;0;-56;0;0;-57;0;-0,264;0,038;0,009;
15:31:01:678;0;0;-54;0;0;-58;-0,263;0,039;0,010;
15:31:01:833;0;-57;0;0;-57;0;-0,273;0,040;0,009;
15:31:01:988;0;0;-56;0;0;-57;-0,284;0,039;0,011;
15:31:02:146;0;-56;0;0;-57;0;-0,283;0,038;0,011;
15:31:02:454;0;-56;0;0;-57;0;-0,281;0,038;0,011;
15:31:02:608;0;0;-56;0;0;-57;-0,280;0,040;0,009;
15:31:02:923;0;0;-57;0;0;-57;-0,289;0,039;0,012;
15:31:03:073;0;-57;0;0;-57;0;-0,285;0,038;0,011;
15:31:03:562;0;0;-57;0;0;-57;-0,283;0,039;0,012;
15:31:03:693;0;-57;0;0;-57;0;-0,270;0,038;0,012;
15:31:03:848;0;0;-57;0;0;-57;-0,277;0,040;0,012;
15:31:04:003;0;-57;0;0;-57;0;-0,294;0,038;0,012;
15:31:04:158;0;0;-56;0;0;-57;-0,277;0,040;0,013;
15:31:04:313;0;-57;0;0;-57;0;-0,287;0,039;0,013;
