TIMESTAMP;RSSI NO ANTENNA;RSSI ANTENNA PCB;RSSI ANTENNA 3D;AVERAGE NO;AVERAGE PCB;AVERAGE 3D;ORIENTATION_X;ORIENTATION_Y;ORIENTATION_Z;
14:26:55:707;0;-79;0;0;-78;0;-1,163;0,014;-0,032;
14:26:55:862;0;0;-80;0;0;-77;-1,160;0,013;-0,032;
14:26:55:862;0;0;-80;0;0;-80;-1,160;0,013;-0,032;
14:26:56:019;0;-80;0;0;-78;0;-1,160;0,015;-0,029;
14:26:56:018;0;-80;0;0;-80;0;-1,160;0,015;-0,029;
14:26:56:172;0;0;-77;0;0;-80;-1,154;0,013;-0,030;
14:26:56:175;0;0;-77;0;0;-77;-1,154;0,013;-0,030;
14:26:56:328;0;-79;0;0;-78;0;-1,155;0,013;-0,030;
14:26:56:328;0;-79;0;0;-80;0;-1,157;0,014;-0,030;
14:26:56:487;0;0;-80;0;0;-78;-1,160;0,015;-0,030;
14:26:57:274;0;-80;0;0;-78;0;-1,167;0,014;-0,031;
14:26:57:412;0;0;-80;0;0;-78;-1,164;0,013;-0,030;
14:26:57:567;0;-80;0;0;-80;0;-1,162;0,015;-0,031;
14:26:57:571;0;-80;0;0;-78;0;-1,162;0,015;-0,031;
14:26:57:723;0;0;-80;0;0;-78;-1,158;0,013;-0,028;
14:26:57:722;0;0;-80;0;0;-79;-1,158;0,013;-0,028;
14:26:58:034;0;0;-78;0;0;-78;-1,159;0,016;-0,030;
14:26:58:032;0;0;-78;0;0;-79;-1,159;0,016;-0,030;
14:26:58:187;0;-79;0;0;-80;0;-1,155;0,015;-0,029;
14:26:58:187;0;-79;0;0;-78;0;-1,155;0,015;-0,029;
14:26:58:345;0;0;-77;0;0;-79;-1,156;0,014;-0,029;
14:26:58:346;0;0;-77;0;0;-78;-1,156;0,014;-0,029;
14:26:58:497;0;-78;0;0;-78;0;-1,158;0,013;-0,032;
14:26:58:498;0;-78;0;0;-79;0;-1,162;0,016;-0,031;
14:26:58:652;0;0;-78;0;0;-78;-1,161;0,014;-0,031;
14:26:58:652;0;0;-78;0;0;-79;-1,161;0,014;-0,031;
14:26:58:808;0;-78;0;0;-79;0;-1,165;0,015;-0,031;
14:26:58:808;0;-78;0;0;-79;0;-1,165;0,015;-0,031;
14:26:58:962;0;0;-78;0;0;-78;-1,166;0,017;-0,032;
14:26:58:965;0;0;-78;0;0;-79;-1,166;0,017;-0,032;
14:26:59:117;0;-78;0;0;-79;0;-1,163;0,016;-0,032;
14:26:59:118;0;-78;0;0;-79;0;-1,160;0,014;-0,030;
14:26:59:585;0;0;-79;0;0;-78;-1,159;0,015;-0,031;
14:26:59:782;0;-79;0;0;-79;0;-1,162;0,016;-0,030;
14:26:59:892;0;0;-79;0;0;-78;-1,159;0,014;-0,030;
14:26:59:893;0;0;-79;0;0;-78;-1,159;0,014;-0,030;
14:27:00:202;0;0;-79;0;0;-78;-1,166;0,015;-0,031;
14:27:00:203;0;0;-79;0;0;-78;-1,166;0,015;-0,031;
14:27:00:513;0;0;-79;0;0;-78;-1,164;0,016;-0,032;
14:27:00:512;0;0;-79;0;0;-78;-1,162;0,015;-0,031;
14:27:00:667;0;-79;0;0;-79;0;-1,161;0,015;-0,031;
14:27:00:667;0;-79;0;0;-79;0;-1,161;0,015;-0,031;
14:27:00:825;0;0;-78;0;0;-78;-1,158;0,015;-0,031;
14:27:00:826;0;0;-78;0;0;-78;-1,158;0,015;-0,031;
14:27:00:978;0;-78;0;0;-79;0;-1,158;0,015;-0,030;
14:27:00:977;0;-78;0;0;-79;0;-1,158;0,015;-0,030;
14:27:01:132;0;0;-78;0;0;-78;-1,159;0,015;-0,032;
14:27:01:132;0;0;-78;0;0;-78;-1,159;0,015;-0,032;
14:27:01:287;0;-78;0;0;-78;0;-1,156;0,014;-0,032;
14:27:01:287;0;-78;0;0;-79;0;-1,156;0,014;-0,032;
14:27:01:442;0;0;-78;0;0;-78;-1,155;0,014;-0,032;
14:27:01:790;0;0;-77;0;0;-78;-1,162;0,018;-0,032;
14:27:02:377;0;0;-78;0;0;-78;-1,160;0,015;-0,031;
14:27:02:379;0;0;-78;0;0;-78;-1,160;0,015;-0,031;
14:27:02:527;0;-79;0;0;-78;0;-1,154;0,013;-0,031;
14:27:02:527;0;-79;0;0;-79;0;-1,154;0,013;-0,031;
14:27:02:682;0;0;-79;0;0;-78;-1,158;0,015;-0,031;
14:27:02:683;0;0;-79;0;0;-78;-1,158;0,015;-0,031;
14:27:02:837;0;-79;0;0;-79;0;-1,162;0,016;-0,031;
14:27:02:837;0;-79;0;0;-79;0;-1,162;0,016;-0,031;
14:27:02:992;0;0;-79;0;0;-78;-1,164;0,015;-0,032;
14:27:02:993;0;0;-79;0;0;-78;-1,164;0,015;-0,032;
14:27:03:147;0;-78;0;0;-78;0;-1,165;0,016;-0,031;
14:27:03:151;0;-78;0;0;-79;0;-1,165;0,016;-0,031;
14:27:03:302;0;0;-77;0;0;-78;-1,161;0,014;-0,032;
14:27:03:302;0;0;-77;0;0;-78;-1,161;0,014;-0,032;
14:27:03:925;0;0;-79;0;0;-78;-1,160;0,015;-0,031;
14:27:04:096;0;-79;0;0;-78;0;-1,156;0,012;-0,028;
14:27:04:235;0;0;-80;0;0;-78;-1,168;0,017;-0,032;
14:27:04:542;0;0;-79;0;0;-78;-1,166;0,014;-0,030;
14:27:04:542;0;0;-79;0;0;-78;-1,166;0,014;-0,030;
14:27:04:697;0;-79;0;0;-78;0;-1,167;0,016;-0,029;
14:27:04:697;0;-79;0;0;-78;0;-1,167;0,016;-0,029;
14:27:04:852;0;0;-79;0;0;-78;-1,164;0,014;-0,032;
14:27:04:852;0;0;-79;0;0;-78;-1,164;0,014;-0,032;
14:27:05:008;0;-79;0;0;-78;0;-1,156;0,014;-0,030;
14:27:05:008;0;-79;0;0;-78;0;-1,156;0,014;-0,030;
14:27:05:162;0;0;-79;0;0;-78;-1,160;0,016;-0,030;
14:27:05:162;0;0;-79;0;0;-78;-1,160;0,016;-0,030;
14:27:05:317;0;-78;0;0;-78;0;-1,160;0,016;-0,031;
14:27:05:317;0;-78;0;0;-78;0;-1,160;0,016;-0,031;
14:27:05:472;0;0;-78;0;0;-78;-1,157;0,014;-0,033;
14:27:05:472;0;0;-78;0;0;-78;-1,157;0,014;-0,033;
14:27:05:624;0;-78;0;0;-78;0;-1,163;0,017;-0,029;
14:27:05:624;0;-78;0;0;-78;0;-1,163;0,017;-0,029;
14:27:05:785;0;0;-79;0;0;-78;-1,158;0,013;-0,032;
14:27:05:785;0;0;-79;0;0;-78;-1,158;0,013;-0,032;
14:27:06:091;0;0;-79;0;0;-78;-1,165;0,015;-0,031;
14:27:06:569;0;-79;0;0;-78;0;-1,154;0,016;-0,030;
14:27:06:714;0;0;-78;0;0;-78;-1,171;0,016;-0,030;
14:27:07:343;0;0;-79;0;0;-78;-1,156;0,015;-0,030;
14:27:07:343;0;0;-79;0;0;-78;-1,156;0,015;-0,030;
14:27:07:490;0;-78;0;0;-78;0;-1,150;0,016;-0,028;
14:27:07:491;0;-78;0;0;-78;0;-1,152;0,016;-0,028;
14:27:07:642;0;0;-78;0;0;-78;-1,157;0,017;-0,030;
14:27:07:645;0;0;-78;0;0;-78;-1,157;0,017;-0,030;
14:27:07:798;0;-78;0;0;-78;0;-1,154;0,013;-0,031;
14:27:07:797;0;-78;0;0;-78;0;-1,154;0,013;-0,031;
14:27:07:952;0;0;-78;0;0;-78;-1,154;0,013;-0,031;
14:27:07:952;0;0;-78;0;0;-78;-1,154;0,013;-0,031;
14:27:08:107;0;-78;0;0;-78;0;-1,159;0,016;-0,030;
14:27:08:109;0;-78;0;0;-78;0;-1,159;0,016;-0,030;
14:27:08:587;0;0;-78;0;0;-78;-1,155;0,015;-0,031;
14:27:08:588;0;0;-78;0;0;-78;-1,155;0,015;-0,031;
14:27:08:952;0;0;-78;0;0;-78;-1,151;0,015;-0,031;
14:27:09:037;0;-78;0;0;-78;0;-1,156;0,015;-0,032;
14:27:09:037;0;-78;0;0;-78;0;-1,156;0,015;-0,032;
14:27:09:192;0;0;-78;0;0;-78;-1,152;0,013;-0,032;
14:27:09:192;0;0;-78;0;0;-78;-1,152;0,013;-0,032;
14:27:09:669;0;-78;0;0;-78;0;-1,158;0,016;-0,031;
14:27:09:669;0;-78;0;0;-78;0;-1,158;0,016;-0,031;
14:27:09:815;0;0;-78;0;0;-78;-1,159;0,016;-0,032;
14:27:09:815;0;0;-78;0;0;-78;-1,156;0,014;-0,030;
14:27:09:967;0;-78;0;0;-78;0;-1,162;0,016;-0,030;
14:27:09:968;0;-78;0;0;-78;0;-1,162;0,016;-0,030;
14:27:10:122;0;0;-79;0;0;-78;-1,166;0,015;-0,030;
14:27:10:122;0;0;-79;0;0;-78;-1,166;0,015;-0,030;
14:27:10:277;0;-78;0;0;-78;0;-1,160;0,014;-0,030;
14:27:10:277;0;-78;0;0;-78;0;-1,160;0,014;-0,030;
14:27:10:433;0;0;-79;0;0;-78;-1,162;0,015;-0,030;
14:27:10:433;0;0;-79;0;0;-78;-1,162;0,015;-0,030;
14:27:10:742;0;0;-78;0;0;-78;-1,158;0,016;-0,031;
14:27:10:742;0;0;-78;0;0;-78;-1,158;0,016;-0,031;
14:27:10:897;0;-78;0;0;-78;0;-1,151;0,015;-0,032;
14:27:10:897;0;-78;0;0;-78;0;-1,151;0,015;-0,032;
14:27:11:052;0;0;-78;0;0;-78;-1,153;0,017;-0,030;
14:27:11:234;0;-78;0;0;-78;0;-1,158;0,016;-0,031;
14:27:11:362;0;0;-79;0;0;-78;-1,155;0,015;-0,031;
14:27:11:362;0;0;-79;0;0;-78;-1,155;0,015;-0,031;
14:27:11:519;0;-79;0;0;-78;0;-1,153;0,014;-0,031;
14:27:11:874;0;-78;0;0;-78;0;-1,156;0,014;-0,032;
14:27:12:295;0;0;-78;0;0;-78;-1,150;0,016;-0,029;
14:27:12:297;0;0;-78;0;0;-78;-1,150;0,016;-0,029;
14:27:12:447;0;-78;0;0;-78;0;-1,148;0,016;-0,029;
14:27:12:447;0;-78;0;0;-78;0;-1,148;0,016;-0,029;
14:27:12:602;0;0;-78;0;0;-78;-1,151;0,015;-0,030;
14:27:12:602;0;0;-78;0;0;-78;-1,151;0,015;-0,030;
14:27:12:912;0;0;-78;0;0;-78;-1,155;0,014;-0,030;
14:27:12:912;0;0;-78;0;0;-78;-1,155;0,014;-0,030;
14:27:13:070;0;-78;0;0;-78;0;-1,158;0,016;-0,030;
14:27:13:071;0;-78;0;0;-78;0;-1,158;0,016;-0,030;
14:27:13:222;0;0;-78;0;0;-78;-1,152;0,014;-0,031;
14:27:13:222;0;0;-78;0;0;-78;-1,152;0,014;-0,031;
14:27:13:377;0;-78;0;0;-78;0;-1,158;0,015;-0,031;
14:27:13:534;0;0;-80;0;0;-78;-1,158;0,015;-0,030;
14:27:14:011;0;-77;0;0;-78;0;-1,156;0,015;-0,031;
14:27:14:012;0;-77;0;0;-78;0;-1,151;0,015;-0,030;
14:27:14:152;0;0;-78;0;0;-78;-1,157;0,015;-0,032;
14:27:14:153;0;0;-78;0;0;-78;-1,155;0,015;-0,032;
14:27:14:927;0;-79;0;0;-78;0;-1,171;0,016;-0,032;
14:27:14:928;0;-79;0;0;-78;0;-1,171;0,016;-0,032;
14:27:15:082;0;0;-79;0;0;-78;-1,168;0,013;-0,031;
14:27:15:082;0;0;-79;0;0;-78;-1,168;0,013;-0,031;
14:27:15:237;0;-78;0;0;-78;0;-1,167;0,017;-0,031;
14:27:15:237;0;-78;0;0;-78;0;-1,167;0,017;-0,031;
14:27:15:392;0;0;-79;0;0;-78;-1,164;0,018;-0,030;
14:27:15:392;0;0;-79;0;0;-78;-1,164;0,018;-0,030;
14:27:15:548;0;-79;0;0;-78;0;-1,155;0,014;-0,034;
14:27:15:702;0;0;-81;0;0;-78;-1,158;0,016;-0,031;
14:27:15:857;0;-80;0;0;-78;0;-1,156;0,015;-0,031;
14:27:15:857;0;-80;0;0;-78;0;-1,156;0,015;-0,031;
14:27:16:012;0;0;-79;0;0;-78;-1,147;0,013;-0,033;
14:27:16:012;0;0;-79;0;0;-78;-1,147;0,013;-0,033;
14:27:16:167;0;-78;0;0;-78;0;-1,152;0,016;-0,030;
14:27:16:167;0;-78;0;0;-78;0;-1,152;0,016;-0,030;
14:27:16:322;0;0;-79;0;0;-78;-1,149;0,015;-0,029;
14:27:16:322;0;0;-79;0;0;-78;-1,149;0,015;-0,029;
14:27:16:483;0;-77;0;0;-78;0;-1,151;0,016;-0,030;
14:27:16:844;0;-76;0;0;-78;0;-1,157;0,016;-0,030;
14:27:17:287;0;0;-76;0;0;-78;-1,160;0,014;-0,032;
14:27:17:407;0;-77;0;0;-78;0;-1,166;0,015;-0,032;
14:27:17:407;0;-77;0;0;-78;0;-1,166;0,015;-0,032;
14:27:17:562;0;0;-77;0;0;-78;-1,165;0,016;-0,030;
14:27:17:562;0;0;-77;0;0;-78;-1,165;0,016;-0,030;
14:27:17:717;0;-76;0;0;-77;0;-1,166;0,017;-0,030;
14:27:17:717;0;-76;0;0;-77;0;-1,166;0,017;-0,030;
14:27:17:872;0;0;-75;0;0;-78;-1,168;0,014;-0,031;
14:27:18:182;0;0;-77;0;0;-78;-1,161;0,016;-0,030;
14:27:18:182;0;0;-77;0;0;-78;-1,161;0,016;-0,030;
14:27:18:337;0;-76;0;0;-77;0;-1,161;0,016;-0,032;
14:27:18:338;0;-76;0;0;-77;0;-1,161;0,016;-0,032;
14:27:18:492;0;0;-78;0;0;-78;-1,155;0,015;-0,032;
14:27:18:492;0;0;-78;0;0;-78;-1,155;0,015;-0,032;
14:27:18:802;0;0;-78;0;0;-78;-1,177;0,033;-0,021;
14:27:18:802;0;0;-78;0;0;-78;-1,177;0,033;-0,021;
14:27:19:112;0;0;-79;0;0;-78;-1,159;0,025;-0,021;
14:27:19:112;0;0;-79;0;0;-78;-1,159;0,025;-0,021;
14:27:19:267;0;-79;0;0;-77;0;-1,145;0,009;-0,029;
14:27:19:585;0;-79;0;0;-77;0;-1,165;0,015;-0,035;
14:27:19:585;0;-79;0;0;-77;0;-1,165;0,015;-0,035;
14:27:19:732;0;0;-79;0;0;-78;-1,165;0,017;-0,033;
14:27:19:732;0;0;-79;0;0;-78;-1,165;0,017;-0,033;
14:27:19:887;0;-81;0;0;-78;0;-1,159;0,012;-0,031;
14:27:19:887;0;-81;0;0;-78;0;-1,159;0,012;-0,031;
14:27:20:042;0;0;-81;0;0;-78;-1,164;0,015;-0,030;
14:27:20:043;0;0;-81;0;0;-78;-1,165;0,015;-0,032;
14:27:20:197;0;-79;0;0;-78;0;-1,154;0,011;-0,028;
14:27:20:385;0;0;-79;0;0;-78;-1,160;0,012;-0,031;
14:27:20:507;0;-80;0;0;-78;0;-1,161;0,015;-0,030;
14:27:20:513;0;-80;0;0;-78;0;-1,163;0,015;-0,030;
14:27:20:817;0;-79;0;0;-78;0;-1,145;0,007;-0,029;
14:27:20:817;0;-79;0;0;-78;0;-1,145;0,007;-0,029;
14:27:20:972;0;0;-78;0;0;-78;-1,148;0,007;-0,032;
14:27:20:972;0;0;-78;0;0;-78;-1,148;0,007;-0,032;
14:27:21:127;0;-80;0;0;-78;0;-1,153;0,013;-0,031;
14:27:21:128;0;-80;0;0;-78;0;-1,153;0,013;-0,031;
14:27:21:282;0;0;-80;0;0;-78;-1,151;0,012;-0,031;
14:27:21:282;0;0;-80;0;0;-78;-1,151;0,012;-0,031;
14:27:21:760;0;-82;0;0;-78;0;-1,135;-0,000;-0,028;
14:27:22:380;0;-81;0;0;-78;0;-1,235;0,085;0,015;
14:27:22:386;0;-81;0;0;-78;0;-1,175;0,037;-0,008;
14:27:22:522;0;0;-79;0;0;-78;-1,218;0,078;-0,011;
14:27:22:679;0;-81;0;0;-78;0;-0,919;0,018;-0,038;
14:27:22:835;0;0;-85;0;0;-78;-0,715;0,007;-0,019;
14:27:22:835;0;0;-85;0;0;-78;-0,715;0,007;-0,019;
14:27:22:987;0;-88;0;0;-79;0;-0,646;0,004;-0,016;
14:27:22:989;0;-88;0;0;-78;0;-0,646;0,004;-0,016;
14:27:23:142;0;0;-90;0;0;-79;-0,651;-0,001;-0,011;
14:27:23:142;0;0;-90;0;0;-79;-0,644;-0,013;-0,014;
14:27:23:297;0;-86;0;0;-79;0;-0,603;-0,002;-0,013;
14:27:23:297;0;-86;0;0;-79;0;-0,603;-0,002;-0,013;
14:27:23:452;0;0;-86;0;0;-79;-0,588;0,013;-0,012;
14:27:23:452;0;0;-86;0;0;-79;-0,588;0,013;-0,012;
14:27:23:607;0;-86;0;0;-79;0;-0,574;0,011;-0,012;
14:27:23:607;0;-86;0;0;-80;0;-0,574;0,011;-0,012;
14:27:23:762;0;0;-83;0;0;-80;-0,566;0,010;-0,012;
14:27:23:762;0;0;-83;0;0;-79;-0,566;0,010;-0,012;
14:27:23:917;0;-84;0;0;-80;0;-0,560;0,010;-0,007;
14:27:23:919;0;-84;0;0;-80;0;-0,560;0,010;-0,007;
14:27:24:229;0;-82;0;0;-80;0;-0,573;0,009;-0,010;
14:27:24:229;0;-82;0;0;-80;0;-0,573;0,009;-0,010;
14:27:24:718;0;0;-83;0;0;-80;-0,574;0,011;-0,014;
14:27:24:718;0;0;-83;0;0;-80;-0,571;0,009;-0,013;
14:27:24:847;0;-86;0;0;-80;0;-0,574;0,013;-0,015;
14:27:25:001;0;0;-85;0;0;-80;-0,568;0,011;-0,012;
14:27:25:001;0;0;-85;0;0;-80;-0,568;0,011;-0,012;
14:27:25:157;0;-90;0;0;-81;0;-0,569;0,009;-0,012;
14:27:25:157;0;-90;0;0;-80;0;-0,569;0,009;-0,012;
14:27:25:312;0;0;-86;0;0;-80;-0,567;0,008;-0,013;
14:27:25:312;0;0;-86;0;0;-81;-0,567;0,008;-0,013;
14:27:25:467;0;-87;0;0;-81;0;-0,570;0,009;-0,012;
14:27:25:467;0;-87;0;0;-82;0;-0,570;0,009;-0,012;
14:27:25:622;0;0;-86;0;0;-81;-0,570;0,010;-0,011;
14:27:25:622;0;0;-86;0;0;-81;-0,573;0,011;-0,012;
14:27:25:777;0;-85;0;0;-82;0;-0,570;0,010;-0,011;
14:27:25:779;0;-85;0;0;-81;0;-0,570;0,010;-0,011;
14:27:25:935;0;0;-85;0;0;-81;-0,572;0,009;-0,013;
14:27:25:935;0;0;-85;0;0;-81;-0,572;0,009;-0,013;
14:27:26:087;0;-85;0;0;-81;0;-0,572;0,008;-0,012;
14:27:26:087;0;-85;0;0;-82;0;-0,572;0,008;-0,012;
14:27:26:397;0;-83;0;0;-82;0;-0,575;0,009;-0,012;
14:27:26:397;0;-83;0;0;-83;0;-0,575;0,009;-0,012;
14:27:26:553;0;0;-80;0;0;-81;-0,577;0,011;-0,012;
14:27:27:328;0;-86;0;0;-83;0;-0,564;0,010;-0,011;
14:27:27:329;0;-86;0;0;-82;0;-0,561;0,010;-0,011;
14:27:27:637;0;-84;0;0;-83;0;-0,567;0,010;-0,014;
14:27:27:637;0;-84;0;0;-83;0;-0,567;0,010;-0,014;
14:27:27:790;0;0;-83;0;0;-82;-0,563;0,010;-0,011;
14:27:27:789;0;0;-83;0;0;-81;-0,563;0,010;-0,011;
14:27:27:947;0;-85;0;0;-84;0;-0,566;0,010;-0,011;
14:27:27:947;0;-85;0;0;-83;0;-0,566;0,010;-0,011;
14:27:28:102;0;0;-82;0;0;-82;-0,569;0,010;-0,012;
14:27:28:102;0;0;-82;0;0;-82;-0,569;0,010;-0,012;
14:27:28:257;0;-82;0;0;-84;0;-0,569;0,011;-0,011;
14:27:28:261;0;-82;0;0;-83;0;-0,572;0,011;-0,014;
14:27:28:412;0;0;-83;0;0;-82;-0,571;0,008;-0,011;
14:27:28:413;0;0;-83;0;0;-82;-0,573;0,010;-0,012;
14:27:28:569;0;-83;0;0;-83;0;-0,573;0,010;-0,012;
14:27:28:571;0;-83;0;0;-84;0;-0,573;0,010;-0,012;
14:27:28:722;0;0;-87;0;0;-82;-0,577;0,010;-0,014;
14:27:28:722;0;0;-87;0;0;-83;-0,577;0,010;-0,014;
14:27:28:878;0;-81;0;0;-84;0;-0,572;0,009;-0,012;
14:27:28:882;0;-81;0;0;-83;0;-0,572;0,009;-0,012;
14:27:29:187;0;-81;0;0;-84;0;-0,574;0,010;-0,012;
14:27:29:187;0;-81;0;0;-83;0;-0,574;0,010;-0,012;
14:27:29:662;0;0;-81;0;0;-83;-0,574;0,009;-0,012;
14:27:29:662;0;0;-81;0;0;-83;-0,574;0,009;-0,012;
14:27:29:808;0;-80;0;0;-84;0;-0,572;0,011;-0,013;
14:27:29:808;0;-80;0;0;-83;0;-0,572;0,011;-0,013;
14:27:29:962;0;0;-82;0;0;-83;-0,574;0,010;-0,014;
14:27:29:962;0;0;-82;0;0;-83;-0,574;0,010;-0,014;
14:27:30:117;0;-87;0;0;-84;0;-0,569;0,010;-0,013;
14:27:30:117;0;-87;0;0;-84;0;-0,569;0,010;-0,013;
14:27:30:272;0;0;-89;0;0;-83;-0,571;0,010;-0,013;
14:27:30:272;0;0;-89;0;0;-83;-0,571;0,010;-0,013;
14:27:30:430;0;-85;0;0;-84;0;-0,573;0,009;-0,014;
14:27:30:430;0;-85;0;0;-84;0;-0,578;0,009;-0,014;
14:27:30:737;0;-81;0;0;-84;0;-0,578;0,009;-0,013;
14:27:30:737;0;-81;0;0;-84;0;-0,578;0,009;-0,013;
14:27:30:892;0;0;-81;0;0;-83;-0,576;0,009;-0,011;
14:27:30:892;0;0;-81;0;0;-83;-0,576;0,009;-0,011;
14:27:31:047;0;-80;0;0;-83;0;-0,581;0,010;-0,015;
14:27:31:047;0;-80;0;0;-83;0;-0,581;0,010;-0,015;
14:27:31:203;0;0;-80;0;0;-83;-0,577;0,011;-0,011;
14:27:31:203;0;0;-80;0;0;-83;-0,577;0,011;-0,011;
14:27:31:357;0;-80;0;0;-83;0;-0,572;0,009;-0,013;
14:27:31:357;0;-80;0;0;-83;0;-0,572;0,009;-0,013;
14:27:31:525;0;0;-80;0;0;-83;-0,572;0,009;-0,011;
14:27:32:299;0;-88;0;0;-83;0;-0,574;0,011;-0,012;
14:27:32:298;0;-88;0;0;-83;0;-0,574;0,011;-0,012;
14:27:32:442;0;0;-84;0;0;-83;-0,574;0,011;-0,013;
14:27:32:442;0;0;-84;0;0;-84;-0,574;0,011;-0,013;
14:27:32:597;0;-81;0;0;-83;0;-0,574;0,011;-0,013;
14:27:32:597;0;-81;0;0;-83;0;-0,574;0,011;-0,013;
14:27:32:752;0;0;-83;0;0;-84;-0,569;0,011;-0,011;
14:27:32:752;0;0;-83;0;0;-83;-0,569;0,011;-0,011;
