TIMESTAMP;RSSI NO ANTENNA;RSSI ANTENNA PCB;RSSI ANTENNA 3D;AVERAGE NO;AVERAGE PCB;AVERAGE 3D;ORIENTATION_X;ORIENTATION_Y;ORIENTATION_Z;
15:33:36:245;0;-70;0;0;-66;0;2,090;0,049;-0,044;
15:33:36:522;0;-70;0;0;-67;0;2,112;0,050;-0,048;
15:33:36:527;0;-70;0;0;0;0;2,112;0,050;-0,048;
15:33:36:674;0;0;-70;0;0;-67;2,116;0,050;-0,043;
15:33:36:680;0;0;-70;0;0;0;2,116;0,050;-0,043;
15:33:36:984;0;0;-67;0;0;-68;2,124;0,055;-0,042;
15:33:36:987;0;0;-67;0;0;0;2,124;0,055;-0,042;
15:33:37:140;0;-67;0;0;0;0;2,130;0,057;-0,044;
15:33:37:449;0;-67;0;0;0;0;2,121;0,056;-0,046;
15:33:37:449;0;-67;0;0;-67;0;2,121;0,056;-0,046;
15:33:37:604;0;0;-67;0;0;-68;2,129;0,057;-0,046;
15:33:37:604;0;0;-67;0;0;0;2,129;0,057;-0,046;
15:33:37:759;0;-66;0;0;-68;0;2,129;0,059;-0,046;
15:33:37:759;0;-66;0;0;0;0;2,129;0,059;-0,046;
15:33:37:914;0;0;-67;0;0;-69;2,109;0,055;-0,038;
15:33:37:914;0;0;-67;0;0;0;2,109;0,055;-0,038;
15:33:38:069;0;-67;0;0;0;0;2,139;0,057;-0,052;
15:33:38:246;0;0;-69;0;0;0;2,130;0,056;-0,048;
15:33:38:727;0;-69;0;0;0;0;2,093;0,054;-0,044;
15:33:38:844;0;0;-69;0;0;0;2,090;0,055;-0,043;
15:33:38:847;0;0;-69;0;0;-69;2,090;0,055;-0,043;
15:33:39:000;0;-70;0;0;0;0;2,095;0,055;-0,045;
15:33:39:001;0;-70;0;0;-69;0;2,095;0,055;-0,045;
15:33:39:154;0;0;-70;0;0;0;2,088;0,056;-0,044;
15:33:39:154;0;0;-70;0;0;-69;2,088;0,056;-0,044;
15:33:39:463;0;0;-68;0;0;0;2,057;0,052;-0,041;
15:33:39:672;0;-67;0;0;0;0;2,087;0,054;-0,043;
15:33:39:774;0;0;-68;0;0;-68;2,095;0,057;-0,043;
15:33:39:774;0;0;-68;0;0;0;2,095;0,057;-0,043;
15:33:39:929;0;-69;0;0;-69;0;2,096;0,058;-0,043;
15:33:39:929;0;-69;0;0;0;0;2,096;0,058;-0,043;
15:33:40:084;0;0;-64;0;0;0;2,094;0,056;-0,044;
15:33:40:084;0;0;-64;0;0;-68;2,094;0,056;-0,044;
15:33:40:239;0;-67;0;0;-70;0;2,087;0,054;-0,043;
15:33:40:242;0;-67;0;0;0;0;2,087;0,054;-0,043;
15:33:40:394;0;0;-71;0;0;-68;2,089;0,055;-0,043;
15:33:40:394;0;0;-71;0;0;0;2,088;0,055;-0,043;
15:33:40:549;0;-66;0;0;-69;0;2,087;0,054;-0,042;
15:33:40:704;0;0;-66;0;0;-68;2,102;0,056;-0,043;
15:33:41:047;0;0;-70;0;0;0;2,094;0,056;-0,043;
15:33:41:169;0;-70;0;0;0;0;2,092;0,056;-0,043;
15:33:41:169;0;-70;0;0;-69;0;2,092;0,056;-0,043;
15:33:41:324;0;0;-70;0;0;-68;2,090;0,057;-0,044;
15:33:41:324;0;0;-70;0;0;0;2,090;0,057;-0,044;
15:33:41:634;0;0;-68;0;0;0;2,084;0,054;-0,043;
15:33:41:634;0;0;-68;0;0;-68;2,084;0,054;-0,043;
15:33:41:789;0;-68;0;0;0;0;2,089;0,056;-0,045;
15:33:41:967;0;0;-66;0;0;0;2,098;0,056;-0,045;
15:33:42:098;0;-68;0;0;0;0;2,090;0,055;-0,043;
15:33:42:099;0;-68;0;0;-68;0;2,095;0,055;-0,046;
15:33:42:254;0;0;-68;0;0;0;2,099;0,058;-0,044;
15:33:42:254;0;0;-68;0;0;-68;2,099;0,058;-0,044;
15:33:42:409;0;-70;0;0;0;0;2,091;0,055;-0,045;
15:33:42:409;0;-70;0;0;-68;0;2,091;0,055;-0,045;
15:33:42:564;0;0;-71;0;0;0;2,100;0,054;-0,047;
15:33:42:564;0;0;-71;0;0;-68;2,100;0,054;-0,047;
15:33:42:719;0;-74;0;0;0;0;2,097;0,057;-0,044;
15:33:42:719;0;-74;0;0;-69;0;2,097;0,057;-0,044;
15:33:42:874;0;0;-72;0;0;-68;2,105;0,054;-0,045;
15:33:43:031;0;-87;0;0;-69;0;2,106;0,054;-0,045;
15:33:43:195;0;0;-72;0;0;0;2,104;0,053;-0,045;
15:33:43:392;0;-71;0;0;0;0;2,118;0,054;-0,046;
15:33:43:843;0;0;-75;0;0;0;2,122;0,054;-0,044;
15:33:43:965;0;-75;0;0;-69;0;2,124;0,056;-0,044;
15:33:43:966;0;-75;0;0;0;0;2,122;0,055;-0,044;
15:33:44:114;0;0;-71;0;0;-69;2,125;0,054;-0,043;
15:33:44:268;0;-71;0;0;0;0;2,134;0,054;-0,045;
15:33:44:268;0;-71;0;0;-69;0;2,134;0,054;-0,045;
15:33:44:424;0;0;-71;0;0;-69;2,141;0,056;-0,044;
15:33:44:424;0;0;-71;0;0;-68;2,141;0,056;-0,044;
15:33:44:579;0;-71;0;0;-69;0;2,138;0,057;-0,044;
15:33:44:579;0;-71;0;0;0;0;2,138;0,057;-0,044;
15:33:44:889;0;-70;0;0;-70;0;2,130;0,055;-0,044;
15:33:44:889;0;-70;0;0;-69;0;2,130;0,055;-0,044;
15:33:45:044;0;0;-72;0;0;-68;2,131;0,056;-0,046;
15:33:45:044;0;0;-72;0;0;-69;2,131;0,056;-0,046;
15:33:45:199;0;-71;0;0;-70;0;2,131;0,055;-0,043;
15:33:45:199;0;-71;0;0;-69;0;2,132;0,055;-0,044;
15:33:45:354;0;0;-72;0;0;-69;2,127;0,055;-0,044;
15:33:45:357;0;0;-72;0;0;-69;2,127;0,055;-0,044;
15:33:45:509;0;-71;0;0;-69;0;2,127;0,054;-0,044;
15:33:45:509;0;-71;0;0;-70;0;2,127;0,054;-0,044;
15:33:45:664;0;0;-71;0;0;-69;2,133;0,054;-0,046;
15:33:45:663;0;0;-71;0;0;-69;2,133;0,054;-0,046;
15:33:45:819;0;-73;0;0;-70;0;2,138;0,055;-0,043;
15:33:46:127;0;-72;0;0;-70;0;2,126;0,056;-0,043;
15:33:46:127;0;-72;0;0;-69;0;2,126;0,056;-0,043;
15:33:46:283;0;0;-72;0;0;-69;2,132;0,058;-0,044;
15:33:46:439;0;-71;0;0;-70;0;2,124;0,054;-0,044;
15:33:46:751;0;-73;0;0;-71;0;2,134;0,057;-0,045;
15:33:46:751;0;-73;0;0;-70;0;2,134;0,057;-0,045;
15:33:46:904;0;0;-72;0;0;-69;2,127;0,055;-0,044;
15:33:46:904;0;0;-72;0;0;-70;2,127;0,055;-0,044;
15:33:47:059;0;-72;0;0;-70;0;2,128;0,056;-0,047;
15:33:47:058;0;-72;0;0;-71;0;2,133;0,056;-0,047;
15:33:47:214;0;0;-74;0;0;-70;2,126;0,055;-0,044;
15:33:47:217;0;0;-74;0;0;-69;2,124;0,054;-0,045;
15:33:47:368;0;-71;0;0;-71;0;2,130;0,055;-0,043;
15:33:47:368;0;-71;0;0;-70;0;2,130;0,055;-0,043;
15:33:47:524;0;0;-71;0;0;-69;2,132;0,056;-0,045;
15:33:47:524;0;0;-71;0;0;-70;2,132;0,056;-0,045;
15:33:47:676;0;-73;0;0;-70;0;2,141;0,056;-0,045;
15:33:47:676;0;-73;0;0;-71;0;2,141;0,056;-0,045;
15:33:47:834;0;0;-70;0;0;-70;2,136;0,053;-0,045;
15:33:47:834;0;0;-70;0;0;-69;2,136;0,053;-0,045;
15:33:48:000;0;-72;0;0;-71;0;2,144;0,055;-0,044;
15:33:48:928;0;-70;0;0;-72;0;2,148;0,055;-0,045;
15:33:48:927;0;-70;0;0;-70;0;2,148;0,055;-0,045;
15:33:49:073;0;0;-69;0;0;-70;2,147;0,055;-0,044;
15:33:49:074;0;0;-69;0;0;-69;2,147;0,055;-0,044;
15:33:49:229;0;-67;0;0;-70;0;2,145;0,055;-0,045;
15:33:49:229;0;-67;0;0;-72;0;2,145;0,055;-0,045;
15:33:49:384;0;0;-68;0;0;-70;2,144;0,056;-0,043;
15:33:49:385;0;0;-68;0;0;-69;2,144;0,056;-0,043;
15:33:49:539;0;-70;0;0;-70;0;2,148;0,059;-0,045;
15:33:49:538;0;-70;0;0;-72;0;2,148;0,059;-0,045;
15:33:49:693;0;0;-71;0;0;-69;2,139;0,055;-0,045;
15:33:49:694;0;0;-71;0;0;-70;2,139;0,055;-0,045;
15:33:49:849;0;-73;0;0;-71;0;2,129;0,055;-0,043;
15:33:49:849;0;-73;0;0;-72;0;2,129;0,055;-0,043;
15:33:50:004;0;0;-70;0;0;-70;2,140;0,056;-0,046;
15:33:50:004;0;0;-70;0;0;-70;2,140;0,056;-0,046;
15:33:50:159;0;-70;0;0;-71;0;2,131;0,053;-0,044;
15:33:50:159;0;-70;0;0;-72;0;2,131;0,053;-0,044;
15:33:50:315;0;0;-71;0;0;-70;2,137;0,055;-0,045;
15:33:50:316;0;0;-71;0;0;-70;2,137;0,055;-0,045;
15:33:50:624;0;0;-72;0;0;-70;2,135;0,056;-0,043;
15:33:50:626;0;0;-72;0;0;-71;2,135;0,056;-0,043;
15:33:50:778;0;-70;0;0;-72;0;2,134;0,055;-0,044;
15:33:51:099;0;-68;0;0;-71;0;2,135;0,055;-0,043;
15:33:51:239;0;0;-67;0;0;-70;2,142;0,053;-0,043;
15:33:51:239;0;0;-67;0;0;-71;2,142;0,053;-0,043;
15:33:51:395;0;-66;0;0;-71;0;2,158;0,053;-0,045;
15:33:51:395;0;-66;0;0;-70;0;2,158;0,053;-0,045;
15:33:51:881;0;0;-67;0;0;-70;2,154;0,056;-0,046;
15:33:51:881;0;0;-67;0;0;-70;2,154;0,056;-0,046;
15:33:52:016;0;-68;0;0;-70;0;2,148;0,054;-0,045;
15:33:52:017;0;-68;0;0;-70;0;2,148;0,054;-0,045;
15:33:52:174;0;0;-67;0;0;-70;2,145;0,054;-0,043;
15:33:52:174;0;0;-67;0;0;-70;2,145;0,054;-0,043;
15:33:52:328;0;-71;0;0;-70;0;2,152;0,057;-0,044;
15:33:52:332;0;-71;0;0;-70;0;2,149;0,057;-0,044;
15:33:52:483;0;0;-71;0;0;-70;2,150;0,058;-0,042;
15:33:52:484;0;0;-71;0;0;-70;2,150;0,058;-0,042;
15:33:52:640;0;-70;0;0;-70;0;2,133;0,054;-0,045;
15:33:52:640;0;-70;0;0;-70;0;2,133;0,054;-0,045;
15:33:52:794;0;0;-67;0;0;-70;2,132;0,055;-0,044;
15:33:52:794;0;0;-67;0;0;-70;2,132;0,055;-0,044;
15:33:52:948;0;-68;0;0;-70;0;2,135;0,056;-0,044;
15:33:52:949;0;-68;0;0;-70;0;2,135;0,056;-0,044;
15:33:53:415;0;0;-68;0;0;-70;2,145;0,055;-0,045;
15:33:53:416;0;0;-68;0;0;-70;2,145;0,055;-0,045;
15:33:53:568;0;-69;0;0;-70;0;2,144;0,055;-0,044;
15:33:53:569;0;-69;0;0;-70;0;2,144;0,055;-0,044;
15:33:53:879;0;-68;0;0;-70;0;2,143;0,056;-0,045;
15:33:53:879;0;-68;0;0;-70;0;2,143;0,056;-0,045;
15:33:54:189;0;-73;0;0;-70;0;2,133;0,054;-0,044;
15:33:54:188;0;-73;0;0;-70;0;2,133;0,054;-0,045;
15:33:54:343;0;0;-66;0;0;-69;2,136;0,055;-0,044;
15:33:54:343;0;0;-66;0;0;-69;2,136;0,055;-0,044;
15:33:54:500;0;-72;0;0;-70;0;2,141;0,055;-0,044;
15:33:54:500;0;-72;0;0;-70;0;2,137;0,053;-0,044;
15:33:54:654;0;0;-71;0;0;-69;2,144;0,056;-0,045;
15:33:54:653;0;0;-71;0;0;-69;2,144;0,056;-0,045;
15:33:54:808;0;-77;0;0;-70;0;2,145;0,057;-0,043;
15:33:54:808;0;-77;0;0;-70;0;2,145;0,057;-0,043;
15:33:54:965;0;0;-70;0;0;-69;2,135;0,054;-0,045;
15:33:54:965;0;0;-70;0;0;-69;2,135;0,054;-0,045;
15:33:55:285;0;0;-72;0;0;-69;2,136;0,055;-0,044;
15:33:55:738;0;-73;0;0;-70;0;2,146;0,055;-0,044;
15:33:55:738;0;-73;0;0;-70;0;2,146;0,055;-0,044;
15:33:56:048;0;-73;0;0;-70;0;2,147;0,058;-0,046;
15:33:56:049;0;-73;0;0;-70;0;2,147;0,058;-0,046;
15:33:56:358;0;-73;0;0;-70;0;2,135;0,054;-0,044;
15:33:56:358;0;-73;0;0;-70;0;2,135;0,054;-0,044;
15:33:56:513;0;0;-72;0;0;-69;2,143;0,056;-0,043;
15:33:56:513;0;0;-72;0;0;-69;2,143;0,056;-0,043;
15:33:56:669;0;-72;0;0;-70;0;2,143;0,057;-0,043;
15:33:56:670;0;-72;0;0;-70;0;2,143;0,057;-0,043;
15:33:56:978;0;-73;0;0;-70;0;2,144;0,055;-0,044;
15:33:56:979;0;-73;0;0;-70;0;2,149;0,057;-0,045;
15:33:57:293;0;-72;0;0;-71;0;2,141;0,057;-0,043;
15:33:57:293;0;-72;0;0;-70;0;2,141;0,057;-0,043;
15:33:57:443;0;0;-71;0;0;-69;2,143;0,057;-0,045;
15:33:57:443;0;0;-71;0;0;-69;2,143;0,057;-0,045;
15:33:57:598;0;-69;0;0;-71;0;2,137;0,055;-0,042;
15:33:57:948;0;-66;0;0;-70;0;2,144;0,054;-0,045;
15:33:58:222;0;-71;0;0;-70;0;2,150;0,053;-0,046;
15:33:58:223;0;-71;0;0;-70;0;2,150;0,053;-0,046;
15:33:58:844;0;-67;0;0;-70;0;2,139;0,058;-0,044;
15:33:58:846;0;-67;0;0;-70;0;2,139;0,058;-0,044;
15:33:58:994;0;0;-76;0;0;-69;2,143;0,057;-0,045;
15:33:58:994;0;0;-76;0;0;-69;2,143;0,057;-0,045;
15:33:59:148;0;-70;0;0;-70;0;2,141;0,054;-0,045;
15:33:59:148;0;-70;0;0;-70;0;2,141;0,054;-0,045;
15:33:59:626;0;0;-69;0;0;-69;2,146;0,055;-0,044;
15:33:59:627;0;0;-69;0;0;-69;2,144;0,055;-0,043;
15:33:59:768;0;-70;0;0;-70;0;2,146;0,054;-0,044;
15:33:59:769;0;-70;0;0;-70;0;2,146;0,054;-0,044;
15:33:59:924;0;0;-65;0;0;-69;2,152;0,057;-0,045;
15:33:59:924;0;0;-65;0;0;-69;2,152;0,057;-0,045;
15:34:00:076;0;-66;0;0;-70;0;2,150;0,055;-0,044;
15:34:00:712;0;-69;0;0;-71;0;2,140;0,057;-0,044;
15:34:00:713;0;-69;0;0;-70;0;2,140;0,057;-0,044;
15:34:01:166;0;0;-67;0;0;-69;2,138;0,055;-0,044;
15:34:01:170;0;0;-67;0;0;-69;2,138;0,055;-0,044;
15:34:01:319;0;-67;0;0;-70;0;2,140;0,054;-0,046;
15:34:01:319;0;-67;0;0;-70;0;2,140;0,054;-0,046;
15:34:01:473;0;0;-68;0;0;-69;2,130;0,054;-0,045;
15:34:01:474;0;0;-68;0;0;-69;2,130;0,054;-0,045;
15:34:01:629;0;-72;0;0;-70;0;2,138;0,056;-0,046;
15:34:01:628;0;-72;0;0;-70;0;2,138;0,056;-0,046;
15:34:01:783;0;0;-68;0;0;-69;2,137;0,056;-0,046;
15:34:01:784;0;0;-68;0;0;-69;2,134;0,055;-0,044;
15:34:01:938;0;-79;0;0;-71;0;2,133;0,056;-0,045;
15:34:01:938;0;-79;0;0;-71;0;2,133;0,056;-0,045;
15:34:02:093;0;0;-72;0;0;-69;2,142;0,058;-0,044;
15:34:02:094;0;0;-72;0;0;-69;2,142;0,058;-0,044;
15:34:02:251;0;-67;0;0;-71;0;2,137;0,057;-0,043;
15:34:02:557;0;-63;0;0;-71;0;2,136;0,055;-0,044;
15:34:02:557;0;-63;0;0;-70;0;2,136;0,055;-0,044;
15:34:02:869;0;-68;0;0;-71;0;2,135;0,054;-0,044;
15:34:02:869;0;-68;0;0;-70;0;2,135;0,054;-0,044;
15:34:03:040;0;0;-71;0;0;-69;2,141;0,057;-0,045;
15:34:03:040;0;0;-71;0;0;-69;2,141;0,057;-0,045;
15:34:03:959;0;0;-67;0;0;-69;2,136;0,054;-0,046;
15:34:03:959;0;0;-67;0;0;-69;2,136;0,054;-0,046;
15:34:04:108;0;-68;0;0;-70;0;2,143;0,057;-0,044;
15:34:04:108;0;-68;0;0;-69;0;2,143;0,057;-0,044;
15:34:04:263;0;0;-66;0;0;-69;2,140;0,055;-0,045;
15:34:04:263;0;0;-66;0;0;-68;2,140;0,055;-0,045;
15:34:04:418;0;-68;0;0;-70;0;2,151;0,056;-0,045;
15:34:04:419;0;-68;0;0;-69;0;2,150;0,056;-0,045;
15:34:04:573;0;0;-68;0;0;-69;2,145;0,057;-0,044;
15:34:04:728;0;-64;0;0;-69;0;2,141;0,056;-0,044;
15:34:04:887;0;0;-69;0;0;-69;2,139;0,056;-0,043;
15:34:04:888;0;0;-69;0;0;-69;2,143;0,056;-0,043;
15:34:05:038;0;-71;0;0;-70;0;2,144;0,056;-0,043;
15:34:05:038;0;-71;0;0;-69;0;2,144;0,056;-0,043;
15:34:05:193;0;0;-70;0;0;-69;2,143;0,055;-0,045;
15:34:05:193;0;0;-70;0;0;-69;2,143;0,055;-0,045;
15:34:05:504;0;0;-70;0;0;-69;2,145;0,057;-0,044;
15:34:05:504;0;0;-70;0;0;-69;2,145;0,057;-0,044;
15:34:05:658;0;-68;0;0;-70;0;2,147;0,055;-0,045;
15:34:05:658;0;-68;0;0;-68;0;2,147;0,055;-0,045;
15:34:06:135;0;0;-68;0;0;-69;2,148;0,056;-0,043;
15:34:06:134;0;0;-68;0;0;-69;2,148;0,056;-0,043;
15:34:06:278;0;-70;0;0;-68;0;2,150;0,055;-0,044;
15:34:06:279;0;-70;0;0;-70;0;2,150;0,055;-0,044;
15:34:06:433;0;0;-71;0;0;-69;2,151;0,054;-0,046;
15:34:06:433;0;0;-71;0;0;-69;2,151;0,054;-0,046;
15:34:06:588;0;-67;0;0;-69;0;2,157;0,057;-0,044;
15:34:06:588;0;-67;0;0;-68;0;2,157;0,057;-0,044;
15:34:06:743;0;0;-69;0;0;-69;2,153;0,055;-0,043;
15:34:06:743;0;0;-69;0;0;-69;2,153;0,055;-0,043;
15:34:06:898;0;-70;0;0;-68;0;2,151;0,056;-0,044;
15:34:07:085;0;0;-66;0;0;-69;2,119;0,044;-0,034;
15:34:07:208;0;-65;0;0;-69;0;2,175;0,066;-0,048;
15:34:07:209;0;-65;0;0;-68;0;2,172;0,066;-0,048;
15:34:07:363;0;0;-66;0;0;-69;2,165;0,065;-0,047;
15:34:07:363;0;0;-66;0;0;-68;2,165;0,065;-0,047;
15:34:07:673;0;0;-70;0;0;-69;2,134;0,049;-0,042;
15:34:07:674;0;0;-70;0;0;-68;2,139;0,050;-0,044;
15:34:07:828;0;-71;0;0;-69;0;2,153;0,056;-0,046;
15:34:07:828;0;-71;0;0;-68;0;2,149;0,056;-0,046;
15:34:08:913;0;0;-68;0;0;-69;3,071;0,023;-0,043;
15:34:08:913;0;0;-68;0;0;-68;3,071;0,023;-0,043;
15:34:09:068;0;-66;0;0;-68;0;-3,102;0,030;-0,053;
15:34:09:069;0;-66;0;0;-68;0;3,125;0,030;-0,053;
15:34:09:223;0;0;-67;0;0;-68;-3,112;0,027;-0,052;
15:34:09:381;0;-66;0;0;-68;0;-3,126;0,112;-0,027;
15:34:09:381;0;-66;0;0;-68;0;-3,126;0,112;-0,027;
15:34:09:533;0;0;-60;0;0;-68;-3,046;0,030;-0,055;
15:34:09:537;0;0;-60;0;0;-68;-3,046;0,030;-0,055;
15:34:09:843;0;0;-70;0;0;-68;-3,093;0,034;-0,038;
15:34:09:843;0;0;-70;0;0;-68;-3,093;0,034;-0,038;
15:34:10:000;0;-64;0;0;-68;0;-3,095;0,028;-0,039;
15:34:10:000;0;-64;0;0;-68;0;-3,095;0,028;-0,039;
15:34:10:153;0;0;-64;0;0;-67;-3,079;0,030;-0,046;
15:34:10:153;0;0;-64;0;0;-68;-3,079;0,030;-0,046;
15:34:10:308;0;-64;0;0;-67;0;-3,050;0,029;-0,056;
15:34:10:309;0;-64;0;0;-68;0;-3,050;0,029;-0,056;
15:34:10:463;0;0;-68;0;0;-68;-3,046;0,031;-0,060;
15:34:10:464;0;0;-68;0;0;-68;-3,046;0,031;-0,060;
15:34:10:618;0;-65;0;0;-68;0;-3,062;0,031;-0,058;
15:34:10:622;0;-65;0;0;-67;0;-3,062;0,031;-0,058;
15:34:10:773;0;0;-63;0;0;-67;-3,069;0,029;-0,054;
15:34:10:773;0;0;-63;0;0;-67;-3,069;0,029;-0,054;
15:34:11:254;0;-62;0;0;-67;0;-3,068;0,029;-0,052;
15:34:11:253;0;-62;0;0;-67;0;-3,068;0,029;-0,052;
15:34:11:389;0;0;-63;0;0;-67;-3,080;0,029;-0,052;
15:34:11:548;0;-63;0;0;-66;0;-3,074;0,029;-0,053;
15:34:11:706;0;0;-62;0;0;-66;-3,073;0,028;-0,053;
15:34:11:706;0;0;-62;0;0;-67;-3,079;0,029;-0,050;
15:34:12:013;0;0;-63;0;0;-66;-3,059;0,029;-0,051;
15:34:12:013;0;0;-63;0;0;-67;-3,059;0,029;-0,051;
15:34:12:168;0;-63;0;0;-67;0;-3,057;0,029;-0,055;
15:34:12:169;0;-63;0;0;-66;0;-3,057;0,029;-0,055;
15:34:12:323;0;0;-63;0;0;-66;-3,076;0,030;-0,054;
15:34:12:323;0;0;-63;0;0;-66;-3,076;0,030;-0,054;
15:34:12:478;0;-63;0;0;-67;0;-3,076;0,029;-0,054;
15:34:12:478;0;-63;0;0;-66;0;-3,076;0,029;-0,054;
15:34:12:633;0;0;-63;0;0;-66;-3,080;0,030;-0,055;
15:34:12:633;0;0;-63;0;0;-66;-3,080;0,030;-0,055;
15:34:12:788;0;-63;0;0;-66;0;-3,073;0,028;-0,055;
15:34:12:791;0;-63;0;0;-66;0;-3,076;0,029;-0,055;
15:34:12:943;0;0;-63;0;0;-66;-3,070;0,029;-0,054;
15:34:12:943;0;0;-63;0;0;-65;-3,070;0,029;-0,054;
15:34:13:105;0;-63;0;0;-65;0;-3,073;0,029;-0,053;
15:34:13:473;0;-63;0;0;-65;0;-3,055;0,030;-0,055;
15:34:13:563;0;0;-63;0;0;-66;-3,073;0,028;-0,053;
15:34:13:564;0;0;-63;0;0;-65;-3,070;0,032;-0,054;
15:34:13:718;0;-63;0;0;-65;0;-3,061;0,028;-0,056;
15:34:13:936;0;0;-63;0;0;-65;-3,064;0,029;-0,054;
15:34:14:187;0;0;-63;0;0;-65;-3,069;0,030;-0,055;
15:34:14:186;0;0;-63;0;0;-64;-3,069;0,030;-0,055;
15:34:14:338;0;-63;0;0;-65;0;-3,068;0,031;-0,055;
15:34:14:338;0;-63;0;0;-65;0;-3,068;0,031;-0,055;
15:34:14:493;0;0;-63;0;0;-64;-3,073;0,029;-0,053;
15:34:14:493;0;0;-63;0;0;-65;-3,073;0,029;-0,053;
15:34:14:648;0;-62;0;0;-65;0;-3,066;0,030;-0,053;
15:34:14:649;0;-62;0;0;-65;0;-3,067;0,030;-0,053;
15:34:14:958;0;-63;0;0;-64;0;-3,067;0,030;-0,053;
15:34:14:959;0;-63;0;0;-65;0;-3,067;0,030;-0,053;
15:34:15:114;0;0;-63;0;0;-65;-3,061;0,032;-0,056;
15:34:15:113;0;0;-63;0;0;-64;-3,061;0,032;-0,056;
15:34:15:268;0;-63;0;0;-65;0;-3,076;0,031;-0,054;
15:34:15:268;0;-63;0;0;-64;0;-3,076;0,031;-0,054;
15:34:15:423;0;0;-63;0;0;-64;-3,073;0,030;-0,053;
15:34:15:758;0;0;-63;0;0;-64;-3,075;0,030;-0,054;
15:34:15:888;0;-63;0;0;-64;0;-3,080;0,029;-0,054;
15:34:15:890;0;-63;0;0;-64;0;-3,080;0,029;-0,054;
15:34:16:219;0;-63;0;0;-63;0;-3,078;0,031;-0,055;
15:34:16:353;0;0;-62;0;0;-64;-3,089;0,030;-0,053;
15:34:16:354;0;0;-62;0;0;-63;-3,085;0,028;-0,055;
15:34:16:508;0;-62;0;0;-63;0;-3,077;0,031;-0,054;
15:34:16:511;0;-62;0;0;-64;0;-3,077;0,031;-0,054;
15:34:16:663;0;0;-61;0;0;-63;-3,075;0,030;-0,054;
15:34:16:663;0;0;-61;0;0;-64;-3,075;0,030;-0,054;
15:34:16:818;0;-61;0;0;-63;0;-3,077;0,029;-0,053;
15:34:16:818;0;-61;0;0;-63;0;-3,077;0,029;-0,053;
15:34:16:973;0;0;-61;0;0;-63;-3,065;0,030;-0,054;
15:34:16:973;0;0;-61;0;0;-63;-3,065;0,030;-0,054;
15:34:17:129;0;-60;0;0;-62;0;-3,059;0,028;-0,053;
15:34:17:129;0;-60;0;0;-63;0;-3,059;0,028;-0,053;
15:34:17:283;0;0;-61;0;0;-63;-3,049;0,027;-0,055;
15:34:17:283;0;0;-61;0;0;-63;-3,049;0,027;-0,055;
15:34:17:438;0;-61;0;0;-63;0;-3,046;0,030;-0,054;
15:34:17:438;0;-61;0;0;-62;0;-3,046;0,030;-0,054;
15:34:17:593;0;0;-62;0;0;-63;-3,059;0,031;-0,054;
15:34:17:595;0;0;-62;0;0;-62;-3,059;0,031;-0,054;
15:34:17:750;0;-62;0;0;-62;0;-3,067;0,029;-0,053;
