TIMESTAMP;RSSI NO ANTENNA;RSSI ANTENNA PCB;RSSI ANTENNA 3D;AVERAGE NO;AVERAGE PCB;AVERAGE 3D;ORIENTATION_X;ORIENTATION_Y;ORIENTATION_Z;
14:15:51:710;0;-74;0;0;-76;0;0,171;0,029;-0,018;
14:15:52:045;0;-74;0;0;-75;0;0,178;0,026;-0,014;
14:15:52:172;0;0;-74;0;0;-75;0,174;0,009;-0,020;
14:15:52:178;0;0;-74;0;0;-75;0,173;0,007;-0,022;
14:15:52:325;0;-75;0;0;-76;0;0,184;0,016;-0,012;
14:15:52:325;0;-75;0;0;-75;0;0,184;0,016;-0,012;
14:15:52:477;0;0;-76;0;0;-75;0,189;0,021;-0,014;
14:15:52:477;0;0;-76;0;0;-75;0,189;0,021;-0,014;
14:15:52:631;0;-77;0;0;-75;0;0,194;0,023;-0,016;
14:15:52:635;0;-77;0;0;-76;0;0,194;0,023;-0,016;
14:15:52:984;0;-78;0;0;-75;0;0,167;0,021;-0,014;
14:15:53:097;0;0;-77;0;0;-75;0,168;0,023;-0,013;
14:15:53:097;0;0;-77;0;0;-75;0,168;0,023;-0,013;
14:15:53:252;0;-76;0;0;-76;0;0,162;0,026;-0,013;
14:15:53:252;0;-76;0;0;-75;0;0,162;0,026;-0,013;
14:15:53:888;0;-75;0;0;-75;0;0,189;0,025;-0,015;
14:15:53:890;0;-75;0;0;-76;0;0,189;0,022;-0,015;
14:15:54:027;0;0;-76;0;0;-75;0,192;0,021;-0,017;
14:15:54:336;0;0;-77;0;0;-75;0,206;0,023;-0,015;
14:15:54:339;0;0;-77;0;0;-75;0,206;0,023;-0,015;
14:15:54:492;0;-81;0;0;-76;0;0,196;0,024;-0,012;
14:15:54:492;0;-81;0;0;-75;0;0,196;0,024;-0,012;
14:15:54:649;0;0;-78;0;0;-75;0,183;0,022;-0,014;
14:15:54:647;0;0;-78;0;0;-75;0,183;0,022;-0,014;
14:15:54:802;0;-75;0;0;-75;0;0,173;0,020;-0,012;
14:15:54:802;0;-75;0;0;-76;0;0,173;0,020;-0,012;
14:15:55:112;0;-73;0;0;-75;0;0,162;0,019;-0,014;
14:15:55:275;0;0;-74;0;0;-75;0,162;0,024;-0,014;
14:15:55:422;0;-76;0;0;-75;0;0,169;0,023;-0,016;
14:15:55:422;0;-76;0;0;-75;0;0,169;0,023;-0,016;
14:15:55:577;0;0;-76;0;0;-75;0,176;0,028;-0,015;
14:15:55:578;0;0;-76;0;0;-75;0,176;0,028;-0,015;
14:15:55:731;0;-77;0;0;-75;0;0,181;0,022;-0,008;
14:15:55:732;0;-77;0;0;-75;0;0,181;0,022;-0,008;
14:15:55:887;0;0;-77;0;0;-75;0,173;0,022;-0,017;
14:15:55:888;0;0;-77;0;0;-75;0,173;0,017;-0,016;
14:15:56:042;0;-77;0;0;-76;0;0,179;0,027;-0,011;
14:15:56:042;0;-77;0;0;-76;0;0,179;0,027;-0,011;
14:15:56:197;0;0;-75;0;0;-75;0,183;0,031;-0,008;
14:15:56:197;0;0;-75;0;0;-75;0,183;0,031;-0,008;
14:15:56:667;0;-75;0;0;-76;0;0,179;0,027;-0,014;
14:15:56:668;0;-75;0;0;-75;0;0,179;0,027;-0,014;
14:15:57:300;0;-74;0;0;-75;0;0,193;0,024;-0,016;
14:15:57:437;0;0;-75;0;0;-75;0,187;0,020;-0,016;
14:15:57:591;0;-76;0;0;-75;0;0,182;0,021;-0,013;
14:15:57:593;0;-76;0;0;-76;0;0,182;0,021;-0,013;
14:15:57:747;0;0;-76;0;0;-75;0,188;0,022;-0,015;
14:15:57:747;0;0;-76;0;0;-75;0,188;0,022;-0,015;
14:15:57:902;0;-77;0;0;-75;0;0,183;0,020;-0,015;
14:15:57:902;0;-77;0;0;-76;0;0,183;0,020;-0,015;
14:15:58:057;0;0;-78;0;0;-75;0,171;0,022;-0,015;
14:15:58:058;0;0;-78;0;0;-75;0,172;0,021;-0,013;
14:15:58:212;0;-78;0;0;-75;0;0,182;0,023;-0,016;
14:15:58:211;0;-78;0;0;-76;0;0,182;0,023;-0,016;
14:15:58:370;0;0;-79;0;0;-75;0,178;0,022;-0,014;
14:15:58:370;0;0;-79;0;0;-75;0,178;0,022;-0,014;
14:15:58:677;0;0;-75;0;0;-75;0,171;0,021;-0,015;
14:15:58:677;0;0;-75;0;0;-76;0,171;0,021;-0,015;
14:15:58:832;0;-75;0;0;-76;0;0,176;0,024;-0,014;
14:15:58:832;0;-75;0;0;-75;0;0,176;0,024;-0,014;
14:15:59:607;0;0;-79;0;0;-76;0,193;0,024;-0,015;
14:15:59:917;0;0;-77;0;0;-76;0,192;0,020;-0,016;
14:15:59:916;0;0;-77;0;0;-76;0,192;0,020;-0,016;
14:16:00:071;0;-77;0;0;-75;0;0,194;0,021;-0,014;
14:16:00:075;0;-77;0;0;-76;0;0,194;0,021;-0,014;
14:16:00:382;0;-74;0;0;-76;0;0,186;0,024;-0,013;
14:16:00:382;0;-74;0;0;-75;0;0,186;0,024;-0,013;
14:16:00:859;0;0;-75;0;0;-76;0,172;0,023;-0,014;
14:16:00:860;0;0;-75;0;0;-76;0,172;0,020;-0,013;
14:16:01:002;0;-78;0;0;-76;0;0,177;0,024;-0,016;
14:16:01:002;0;-78;0;0;-76;0;0,177;0,024;-0,016;
14:16:01:157;0;0;-78;0;0;-76;0,172;0,025;-0,014;
14:16:01:157;0;0;-78;0;0;-76;0,172;0,025;-0,014;
14:16:01:312;0;-78;0;0;-76;0;0,176;0,021;-0,015;
14:16:01:312;0;-78;0;0;-76;0;0,176;0,021;-0,015;
14:16:01:466;0;0;-78;0;0;-76;0,170;0,025;-0,017;
14:16:02:292;0;-80;0;0;-76;0;0,195;0,024;-0,014;
14:16:02:397;0;0;-80;0;0;-76;0,195;0,021;-0,013;
14:16:02:396;0;0;-80;0;0;-76;0,195;0,021;-0,013;
14:16:02:551;0;-80;0;0;-76;0;0,176;0,023;-0,015;
14:16:02:552;0;-80;0;0;-76;0;0,176;0,023;-0,015;
14:16:02:710;0;0;-80;0;0;-76;0,175;0,020;-0,014;
14:16:02:710;0;0;-80;0;0;-76;0,175;0,020;-0,014;
14:16:02:862;0;-80;0;0;-77;0;0,181;0,022;-0,014;
14:16:02:864;0;-80;0;0;-76;0;0,181;0,022;-0,014;
14:16:03:020;0;0;-80;0;0;-77;0,179;0,024;-0,017;
14:16:03:020;0;0;-80;0;0;-77;0,179;0,024;-0,017;
14:16:03:171;0;-79;0;0;-77;0;0,187;0,022;-0,014;
14:16:03:172;0;-79;0;0;-76;0;0,187;0,022;-0,014;
14:16:03:327;0;0;-79;0;0;-77;0,182;0,026;-0,015;
14:16:03:327;0;0;-79;0;0;-77;0,182;0,026;-0,015;
14:16:03:481;0;-79;0;0;-77;0;0,183;0,026;-0,014;
14:16:03:481;0;-79;0;0;-76;0;0,183;0,026;-0,014;
14:16:03:637;0;0;-79;0;0;-77;0,182;0,023;-0,015;
14:16:03:637;0;0;-79;0;0;-77;0,182;0,023;-0,015;
14:16:03:801;0;-81;0;0;-76;0;0,175;0,024;-0,016;
14:16:03:946;0;0;-78;0;0;-77;0,176;0,023;-0,015;
14:16:04:256;0;0;-78;0;0;-77;0,170;0,025;-0,015;
14:16:04:579;0;0;-77;0;0;-77;0,182;0,024;-0,015;
14:16:04:734;0;-76;0;0;-77;0;0,194;0,023;-0,014;
14:16:04:733;0;-76;0;0;-77;0;0,194;0,023;-0,014;
14:16:04:877;0;0;-76;0;0;-77;0,206;0,020;-0,013;
14:16:04:877;0;0;-76;0;0;-77;0,206;0,020;-0,013;
14:16:05:032;0;-77;0;0;-77;0;0,193;0,022;-0,014;
14:16:05:032;0;-77;0;0;-77;0;0,193;0,022;-0,014;
14:16:05:187;0;0;-77;0;0;-77;0,188;0,021;-0,015;
14:16:05:190;0;0;-77;0;0;-77;0,188;0,023;-0,015;
14:16:05:341;0;-77;0;0;-77;0;0,192;0,026;-0,016;
14:16:05:342;0;-77;0;0;-77;0;0,192;0,026;-0,016;
14:16:05:497;0;0;-78;0;0;-77;0,176;0,024;-0,014;
14:16:05:496;0;0;-78;0;0;-77;0,176;0,024;-0,014;
14:16:05:652;0;-78;0;0;-77;0;0,174;0,024;-0,015;
14:16:05:652;0;-78;0;0;-77;0;0,174;0,024;-0,015;
14:16:05:807;0;0;-79;0;0;-77;0,174;0,023;-0,016;
14:16:05:806;0;0;-79;0;0;-77;0,174;0,023;-0,016;
14:16:05:961;0;-77;0;0;-77;0;0,171;0,023;-0,013;
14:16:05:962;0;-77;0;0;-77;0;0,171;0,023;-0,013;
14:16:06:118;0;0;-76;0;0;-77;0,177;0,025;-0,014;
14:16:06:271;0;-77;0;0;-77;0;0,182;0,023;-0,014;
14:16:06:426;0;0;-75;0;0;-77;0,181;0,023;-0,015;
14:16:06:597;0;-75;0;0;-77;0;0,180;0,022;-0,014;
14:16:06:736;0;0;-78;0;0;-77;0,184;0,022;-0,016;
14:16:07:371;0;0;-73;0;0;-77;0,186;0,023;-0,015;
14:16:07:371;0;0;-73;0;0;-77;0,186;0,023;-0,015;
14:16:07:519;0;-72;0;0;-77;0;0,189;0,024;-0,014;
14:16:07:523;0;-72;0;0;-77;0;0,189;0,024;-0,014;
14:16:07:664;0;0;-73;0;0;-77;0,206;0,023;-0,014;
14:16:07:664;0;0;-73;0;0;-77;0,206;0,023;-0,014;
14:16:07:820;0;-73;0;0;-77;0;0,242;0,022;-0,015;
14:16:07:820;0;-73;0;0;-77;0;0,242;0,022;-0,015;
14:16:07:977;0;0;-72;0;0;-77;0,242;0,024;-0,015;
14:16:07:976;0;0;-72;0;0;-77;0,242;0,024;-0,015;
14:16:08:131;0;-72;0;0;-76;0;0,237;0,022;-0,015;
14:16:08:131;0;-72;0;0;-76;0;0,237;0,022;-0,015;
14:16:08:287;0;0;-72;0;0;-76;0,213;0,024;-0,013;
14:16:08:287;0;0;-72;0;0;-76;0,213;0,024;-0,013;
14:16:08:442;0;-71;0;0;-76;0;0,181;0,025;-0,017;
14:16:08:441;0;-71;0;0;-76;0;0,181;0,025;-0,017;
14:16:08:596;0;0;-73;0;0;-76;0,183;0,024;-0,014;
14:16:08:596;0;0;-73;0;0;-76;0,183;0,024;-0,014;
14:16:08:751;0;-73;0;0;-76;0;0,187;0,023;-0,014;
14:16:08:906;0;0;-73;0;0;-76;0,187;0,023;-0,015;
14:16:09:061;0;-74;0;0;-76;0;0,189;0,024;-0,013;
14:16:09:061;0;-74;0;0;-76;0;0,182;0,024;-0,015;
14:16:09:216;0;0;-75;0;0;-76;0,188;0,024;-0,014;
14:16:09:217;0;0;-75;0;0;-76;0,188;0,024;-0,014;
14:16:09:704;0;-73;0;0;-76;0;0,189;0,021;-0,017;
14:16:09:704;0;-73;0;0;-76;0;0,189;0,021;-0,017;
14:16:09:836;0;0;-71;0;0;-76;0,198;0,021;-0,014;
14:16:09:836;0;0;-71;0;0;-75;0,198;0,021;-0,014;
14:16:10:147;0;0;-72;0;0;-75;0,192;0,023;-0,017;
14:16:10:147;0;0;-72;0;0;-76;0,192;0,023;-0,017;
14:16:10:302;0;-73;0;0;-75;0;0,188;0,022;-0,014;
14:16:10:304;0;-73;0;0;-76;0;0,188;0,022;-0,014;
14:16:10:456;0;0;-75;0;0;-75;0,184;0,023;-0,014;
14:16:10:457;0;0;-75;0;0;-75;0,184;0,023;-0,014;
14:16:10:612;0;-75;0;0;-75;0;0,181;0,022;-0,014;
14:16:10:611;0;-75;0;0;-76;0;0,181;0,022;-0,014;
14:16:10:767;0;0;-75;0;0;-75;0,187;0,022;-0,014;
14:16:10:767;0;0;-75;0;0;-75;0,187;0,022;-0,014;
14:16:10:921;0;-75;0;0;-75;0;0,184;0,024;-0,017;
14:16:10:921;0;-75;0;0;-75;0;0,184;0,024;-0,017;
14:16:11:076;0;0;-73;0;0;-74;0,187;0,025;-0,013;
14:16:11:265;0;-74;0;0;-75;0;0,186;0,024;-0,014;
14:16:11:386;0;0;-77;0;0;-74;0,186;0,026;-0,013;
14:16:11:386;0;0;-77;0;0;-75;0,186;0,026;-0,013;
14:16:11:545;0;-80;0;0;-75;0;0,174;0,023;-0,015;
14:16:12:021;0;0;-76;0;0;-75;0,177;0,027;-0,021;
14:16:12:021;0;0;-76;0;0;-74;0,177;0,027;-0,021;
14:16:12:161;0;-78;0;0;-75;0;0,193;0,013;-0,014;
14:16:12:161;0;-78;0;0;-75;0;0,193;0,013;-0,014;
14:16:12:316;0;0;-76;0;0;-75;0,242;-0,010;0,028;
14:16:12:316;0;0;-76;0;0;-74;0,242;-0,010;0,028;
14:16:12:471;0;-73;0;0;-74;0;0,386;0,066;0,070;
14:16:12:471;0;-73;0;0;-75;0;0,386;0,066;0,070;
14:16:12:626;0;0;-72;0;0;-74;0,669;0,045;-0,068;
14:16:12:627;0;0;-72;0;0;-74;0,669;0,045;-0,068;
14:16:12:781;0;-72;0;0;-74;0;0,852;0,033;-0,014;
14:16:12:782;0;-72;0;0;-75;0;0,863;0,033;-0,014;
14:16:12:937;0;0;-72;0;0;-74;0,850;0,024;-0,019;
14:16:12:938;0;0;-72;0;0;-74;0,850;0,024;-0,019;
14:16:13:091;0;-73;0;0;-74;0;0,913;0,032;-0,003;
14:16:13:091;0;-73;0;0;-74;0;0,913;0,032;-0,003;
14:16:13:246;0;0;-72;0;0;-73;0,966;0,032;-0,025;
14:16:13:250;0;0;-72;0;0;-74;0,953;0,024;-0,034;
14:16:13:401;0;-72;0;0;-74;0;1,001;0,032;-0,014;
14:16:13:557;0;0;-77;0;0;-73;1,022;0,022;-0,009;
14:16:13:869;0;0;-79;0;0;-73;1,056;0,029;-0,020;
14:16:14:178;0;0;-77;0;0;-74;1,057;0,029;-0,013;
14:16:14:341;0;-76;0;0;-74;0;1,054;0,028;-0,016;
14:16:14:341;0;-76;0;0;-74;0;1,054;0,028;-0,016;
14:16:14:802;0;0;-78;0;0;-74;1,070;0,029;-0,021;
14:16:14:802;0;0;-78;0;0;-74;1,070;0,029;-0,021;
14:16:14:952;0;-77;0;0;-74;0;1,068;0,029;-0,020;
14:16:14:952;0;-77;0;0;-74;0;1,068;0,029;-0,020;
14:16:15:106;0;0;-78;0;0;-74;1,066;0,029;-0,020;
14:16:15:107;0;0;-78;0;0;-74;1,067;0,029;-0,018;
14:16:15:261;0;-76;0;0;-74;0;1,067;0,030;-0,019;
14:16:15:261;0;-76;0;0;-74;0;1,067;0,030;-0,019;
14:16:15:416;0;0;-76;0;0;-74;1,072;0,028;-0,015;
14:16:15:416;0;0;-76;0;0;-74;1,072;0,028;-0,015;
14:16:15:573;0;-75;0;0;-74;0;1,064;0,029;-0,017;
14:16:15:729;0;0;-78;0;0;-74;1,054;0,031;-0,018;
14:16:15:881;0;-76;0;0;-74;0;1,058;0,027;-0,019;
14:16:15:881;0;-76;0;0;-74;0;1,058;0,027;-0,019;
14:16:16:512;0;-83;0;0;-74;0;1,067;0,030;-0,020;
14:16:16:512;0;-83;0;0;-74;0;1,067;0,030;-0,020;
14:16:16:656;0;0;-80;0;0;-75;1,078;0,029;-0,020;
14:16:16:656;0;0;-80;0;0;-74;1,078;0,029;-0,020;
14:16:16:811;0;-78;0;0;-74;0;1,086;0,030;-0,018;
14:16:16:811;0;-78;0;0;-75;0;1,086;0,030;-0,018;
14:16:17:446;0;-79;0;0;-74;0;1,081;0,028;-0,019;
14:16:17:446;0;-79;0;0;-75;0;1,081;0,028;-0,019;
14:16:17:586;0;0;-81;0;0;-75;1,075;0,027;-0,018;
14:16:17:587;0;0;-81;0;0;-75;1,076;0,028;-0,018;
14:16:17:741;0;-80;0;0;-75;0;1,087;0,032;-0,019;
14:16:17:744;0;-80;0;0;-75;0;1,087;0,032;-0,019;
14:16:17:896;0;0;-80;0;0;-75;1,082;0,027;-0,020;
14:16:18:051;0;-81;0;0;-76;0;1,069;0,030;-0,016;
14:16:18:205;0;0;-84;0;0;-76;1,061;0,029;-0,018;
14:16:18:209;0;0;-84;0;0;-75;1,060;0,027;-0,017;
14:16:18:361;0;-77;0;0;-76;0;1,053;0,029;-0,019;
14:16:18:361;0;-77;0;0;-75;0;1,053;0,029;-0,019;
14:16:18:516;0;0;-79;0;0;-75;1,045;0,028;-0,020;
14:16:18:516;0;0;-79;0;0;-76;1,045;0,028;-0,020;
14:16:18:671;0;-76;0;0;-76;0;1,040;0,028;-0,019;
14:16:18:671;0;-76;0;0;-75;0;1,040;0,028;-0,019;
14:16:18:826;0;0;-77;0;0;-77;1,039;0,029;-0,018;
14:16:18:826;0;0;-77;0;0;-76;1,039;0,029;-0,018;
14:16:18:981;0;-76;0;0;-76;0;1,036;0,028;-0,016;
14:16:18:982;0;-76;0;0;-76;0;1,036;0,028;-0,016;
14:16:19:136;0;0;-77;0;0;-77;1,040;0,030;-0,017;
14:16:19:140;0;0;-77;0;0;-76;1,040;0,030;-0,017;
14:16:19:610;0;-77;0;0;-76;0;1,045;0,031;-0,019;
14:16:19:610;0;-77;0;0;-76;0;1,045;0,031;-0,019;
14:16:19:756;0;0;-76;0;0;-76;1,057;0,026;-0,020;
14:16:19:756;0;0;-76;0;0;-77;1,057;0,026;-0,020;
14:16:19:911;0;-76;0;0;-76;0;1,066;0,030;-0,017;
14:16:19:911;0;-76;0;0;-76;0;1,066;0,030;-0,017;
14:16:20:067;0;0;-76;0;0;-76;1,069;0,028;-0,020;
14:16:20:070;0;0;-76;0;0;-77;1,069;0,028;-0,020;
14:16:20:221;0;-76;0;0;-76;0;1,069;0,029;-0,019;
14:16:20:396;0;0;-77;0;0;-77;1,057;0,030;-0,021;
14:16:20:531;0;-77;0;0;-76;0;1,059;0,030;-0,019;
14:16:20:531;0;-77;0;0;-76;0;1,059;0,030;-0,019;
14:16:20:686;0;0;-76;0;0;-77;1,059;0,029;-0,019;
14:16:20:686;0;0;-76;0;0;-76;1,059;0,029;-0,019;
14:16:20:841;0;-77;0;0;-76;0;1,050;0,031;-0,020;
14:16:20:841;0;-77;0;0;-76;0;1,050;0,031;-0,020;
14:16:21:151;0;-77;0;0;-76;0;1,039;0,029;-0,018;
14:16:21:151;0;-77;0;0;-77;0;1,039;0,029;-0,018;
14:16:21:306;0;0;-75;0;0;-76;1,038;0,032;-0,018;
14:16:21:306;0;0;-75;0;0;-77;1,038;0,032;-0,018;
14:16:21:466;0;-78;0;0;-77;0;1,036;0,027;-0,018;
14:16:21:815;0;-78;0;0;-76;0;1,042;0,031;-0,017;
14:16:22:391;0;-75;0;0;-77;0;1,053;0,031;-0,020;
14:16:22:390;0;-75;0;0;-76;0;1,053;0,031;-0,020;
14:16:22:546;0;0;-78;0;0;-77;1,050;0,029;-0,020;
14:16:22:701;0;-85;0;0;-77;0;1,041;0,031;-0,017;
14:16:22:705;0;-85;0;0;-77;0;1,041;0,031;-0,017;
14:16:22:856;0;0;-85;0;0;-77;1,040;0,029;-0,017;
14:16:22:857;0;0;-85;0;0;-78;1,040;0,029;-0,017;
14:16:23:011;0;-84;0;0;-78;0;1,055;0,032;-0,020;
14:16:23:014;0;-84;0;0;-78;0;1,055;0,032;-0,020;
14:16:23:321;0;-82;0;0;-78;0;1,041;0,031;-0,020;
14:16:23:321;0;-82;0;0;-78;0;1,041;0,031;-0,020;
14:16:23:476;0;0;-79;0;0;-78;1,040;0,028;-0,017;
14:16:23:479;0;0;-79;0;0;-77;1,040;0,028;-0,017;
14:16:23:631;0;-80;0;0;-78;0;1,028;0,028;-0,017;
14:16:23:631;0;-80;0;0;-78;0;1,028;0,028;-0,017;
14:16:23:786;0;0;-80;0;0;-77;1,028;0,030;-0,020;
14:16:23:786;0;0;-80;0;0;-78;1,028;0,030;-0,020;
14:16:23:941;0;-80;0;0;-78;0;1,028;0,029;-0,020;
14:16:23:941;0;-80;0;0;-78;0;1,023;0,029;-0,020;
14:16:24:096;0;0;-81;0;0;-77;1,024;0,031;-0,016;
14:16:24:096;0;0;-81;0;0;-78;1,024;0,031;-0,016;
14:16:24:724;0;0;-75;0;0;-78;1,036;0,028;-0,020;
14:16:24:871;0;-77;0;0;-78;0;1,056;0,032;-0,020;
14:16:25:026;0;0;-76;0;0;-78;1,068;0,031;-0,018;
14:16:25:026;0;0;-76;0;0;-78;1,068;0,031;-0,018;
14:16:25:181;0;-76;0;0;-78;0;1,074;0,029;-0,017;
14:16:25:181;0;-76;0;0;-78;0;1,074;0,029;-0,017;
14:16:25:336;0;0;-74;0;0;-78;1,063;0,030;-0,022;
14:16:25:336;0;0;-74;0;0;-78;1,063;0,030;-0,022;
14:16:25:491;0;-76;0;0;-78;0;1,048;0,029;-0,019;
14:16:25:490;0;-76;0;0;-78;0;1,048;0,029;-0,019;
14:16:25:646;0;0;-77;0;0;-78;1,039;0,029;-0,019;
14:16:25:646;0;0;-77;0;0;-78;1,041;0,031;-0,019;
14:16:25:801;0;-77;0;0;-78;0;1,048;0,029;-0,019;
14:16:25:800;0;-77;0;0;-77;0;1,048;0,029;-0,019;
14:16:26:111;0;-77;0;0;-77;0;1,040;0,029;-0,020;
14:16:26:111;0;-77;0;0;-78;0;1,040;0,029;-0,020;
14:16:26:266;0;0;-77;0;0;-77;1,033;0,030;-0,021;
14:16:26:266;0;0;-77;0;0;-78;1,033;0,030;-0,021;
14:16:26:421;0;-76;0;0;-77;0;1,039;0,031;-0,020;
14:16:26:421;0;-76;0;0;-77;0;1,039;0,031;-0,020;
14:16:26:942;0;0;-76;0;0;-78;1,054;0,030;-0,018;
14:16:27:046;0;-77;0;0;-78;0;1,071;0,031;-0,018;
14:16:27:254;0;0;-77;0;0;-77;1,081;0,030;-0,016;
14:16:27:351;0;-77;0;0;-77;0;1,089;0,032;-0,019;
14:16:27:351;0;-77;0;0;-78;0;1,089;0,032;-0,019;
14:16:27:506;0;0;-77;0;0;-77;1,093;0,031;-0,019;
14:16:27:506;0;0;-77;0;0;-78;1,093;0,031;-0,019;
14:16:27:661;0;-78;0;0;-78;0;1,065;0,030;-0,018;
14:16:27:661;0;-78;0;0;-78;0;1,065;0,030;-0,018;
14:16:27:971;0;-77;0;0;-78;0;1,077;0,029;-0,018;
14:16:27:972;0;-77;0;0;-78;0;1,084;0,029;-0,018;
14:16:28:281;0;-77;0;0;-78;0;1,115;0,028;-0,020;
14:16:28:281;0;-77;0;0;-78;0;1,115;0,028;-0,020;
14:16:28:437;0;0;-77;0;0;-78;1,094;0,030;-0,017;
14:16:28:437;0;0;-77;0;0;-77;1,094;0,030;-0,018;
14:16:28:590;0;-77;0;0;-78;0;1,066;0,030;-0,017;
14:16:28:591;0;-77;0;0;-78;0;1,066;0,030;-0,017;
14:16:28:746;0;0;-77;0;0;-77;1,050;0,029;-0,018;
14:16:28:748;0;0;-77;0;0;-77;1,049;0,029;-0,018;
14:16:28:900;0;-77;0;0;-78;0;1,062;0,030;-0,017;
14:16:29:216;0;-77;0;0;-78;0;1,042;0,028;-0,016;
14:16:29:374;0;0;-77;0;0;-77;1,046;0,029;-0,016;
14:16:29:533;0;-77;0;0;-78;0;1,068;0,028;-0,018;
14:16:29:676;0;0;-77;0;0;-77;1,077;0,029;-0,018;
14:16:29:676;0;0;-77;0;0;-77;1,077;0,029;-0,018;
14:16:29:830;0;-80;0;0;-78;0;1,080;0,030;-0,016;
14:16:29:834;0;-80;0;0;-78;0;1,076;0,029;-0,019;
14:16:29:986;0;0;-80;0;0;-77;1,065;0,029;-0,018;
14:16:29:985;0;0;-80;0;0;-77;1,065;0,029;-0,018;
14:16:30:296;0;0;-76;0;0;-77;1,066;0,030;-0,018;
14:16:30:296;0;0;-76;0;0;-77;1,066;0,030;-0,018;
14:16:30:451;0;-76;0;0;-78;0;1,060;0,027;-0,021;
14:16:30:451;0;-76;0;0;-77;0;1,060;0,027;-0,021;
14:16:30:606;0;0;-75;0;0;-77;1,053;0,031;-0,022;
14:16:30:606;0;0;-75;0;0;-77;1,053;0,033;-0,022;
14:16:30:761;0;-76;0;0;-77;0;1,064;0,030;-0,019;
14:16:30:761;0;-76;0;0;-78;0;1,064;0,030;-0,019;
14:16:30:916;0;0;-75;0;0;-77;1,058;0,030;-0,017;
14:16:30:918;0;0;-75;0;0;-77;1,059;0,031;-0,019;
14:16:31:072;0;-83;0;0;-77;0;1,029;0,029;-0,017;
14:16:31:072;0;-83;0;0;-78;0;1,029;0,029;-0,017;
14:16:31:541;0;0;-78;0;0;-77;1,046;0,029;-0,017;
14:16:31:541;0;0;-78;0;0;-77;1,046;0,029;-0,017;
14:16:31:691;0;-75;0;0;-77;0;1,049;0,028;-0,018;
14:16:32:314;0;-70;0;0;-77;0;1,291;-0,054;-0,075;
14:16:32:314;0;-70;0;0;-76;0;1,291;-0,054;-0,075;
14:16:32:620;0;-72;0;0;-77;0;1,919;0,017;-0,041;
14:16:32:621;0;-72;0;0;-76;0;1,919;0,017;-0,041;
14:16:32:931;0;-71;0;0;-76;0;1,886;0,007;-0,046;
14:16:32:931;0;-71;0;0;-76;0;1,886;0,007;-0,046;
14:16:33:086;0;0;-71;0;0;-77;1,922;0,028;-0,057;
14:16:33:085;0;0;-71;0;0;-76;1,922;0,028;-0,057;
14:16:33:240;0;-72;0;0;-76;0;1,914;0,029;-0,044;
14:16:33:241;0;-72;0;0;-76;0;1,914;0,029;-0,044;
14:16:33:392;0;0;-72;0;0;-76;1,901;0,028;-0,049;
14:16:33:392;0;0;-72;0;0;-77;1,901;0,028;-0,049;
14:16:33:550;0;-73;0;0;-75;0;1,900;0,033;-0,053;
14:16:33:551;0;-73;0;0;-75;0;1,900;0,033;-0,053;
14:16:33:706;0;0;-74;0;0;-76;1,919;0,048;-0,060;
14:16:33:706;0;0;-74;0;0;-76;1,919;0,048;-0,060;
