TIMESTAMP;carType;carBase;algoSelected;isIndoor;addressConnectable;addressConnectableRemote;addressConnectablePC;addressFrontLeft;addressFrontRight;addressLeft;addressMiddle;addressRight;addressTrunk;addressRearLeft;addressBack;addressRearRight;logNumber;rollAvElement;startNumElement;lockNumelement;unlockNumElement;welcomeNumElement;LongNumElement;shortNumElement;thatchamTimeout;preAuthTimeout;actionTimeout;sizeAcc;correctionAcc;frozenThr;wantedSpeed;stepSize;indoorRatioCloseToCar;outsideRatioCloseToCar;offsetEarStart;offsetEarLock;offsetEarUnlock;offsetPocketStart;offsetPocketLock;offsetPocketUnlock;indoorStartThr;indoorUnlockThr;indoorLockThr;indoorWelcomeThr;indoorNearDoorRatioThr;indoorBackDoorRatioMinThr;indoorBackDoorRatioMaxThr;indoorNearDoorRatioMB;indoorNearDoorRatioMLMRMaxThr;indoorNearDoorRatioMLMRMinThr;indoorNearDoorRatioTLTRMaxThr;indoorNearDoorRatioTLTRMinThr;indoorAverageDeltaLockThr;indoorAverageDeltaUnlockThr;outsideStartThr;outsideUnlockThr;outsideLockThr;outsideWelcomeThr;outsideNearDoorRatioThr;outsideBackDoorRatioMinThr;outsideBackDoorRatioMaxThr;outsideNearDoorRatioMB;outsideNearDoorRatioMLMRMaxThr;outsideNearDoorRatioMLMRMinThr;outsideNearDoorRatioTLTRMaxThr;outsideNearDoorRatioTLTRMinThr;outsideAverageDeltaLockThr;outsideAverageDeltaUnlockThr;unlockValidNumber;unlockMode;lockMode;startMode;ecretage100;ecretage70;ecretage50;ecretage30;equaLeft;equaMiddle;equaRight;equaTrunk;equaBack;equaFrontLeft;equaRearLeft;equaFrontRight;equaRearRight;
09:40:45:521;eightFlFrLMRTRlRr;Base_1;MACHINE_LEARNING;false;D4:F5:13:56:2A:B8;5C:E0:C5:34:4D:32;B0:B4:48:BD:56:85;24:71:89:1D:4E:4D;24:71:89:1D:4E:66;24:71:89:1D:4E:79;24:71:89:1D:4E:1A;24:71:89:1D:4E:3D;24:71:89:1D:4C:FC;24:71:89:1D:4E:6D;78:A5:04:81:5A:21;24:71:89:1D:4E:61;20;20;3;5;5;10;20;2;3.0;1.3;0.02;10;0.0;0.0;5.1;70;0;0;-5;-5;-5;0;2;-3;-73;-65;-70;-95;8;-5;5;0;12;2;12;2;-10;10;-73;-65;-70;-95;8;-5;5;0;12;2;12;2;-10;10;1;1;7;1;2.0;2.0;1.0;1.0;0;0;0;2;1;-5;-5;-5;-5
TIMESTAMP;RSSI LEFT;RSSI MIDDLE;RSSI RIGHT;RSSI TRUNK;RSSI FRONTLEFT;RSSI FRONTRIGHT;RSSI REARLEFT;RSSI REARRIGHT;RSSI BACK;RSSI LEFT_ORIGIN;RSSI MIDDLE_ORIGIN;RSSI RIGHT_ORIGIN;RSSI TRUNK_ORIGIN;RSSI FRONTLEFT_ORIGIN;RSSI FRONTRIGHT_ORIGIN;RSSI REARLEFT_ORIGIN;RSSI REARRIGHT_ORIGIN;RSSI BACK_ORIGIN;LEFT_OFFSET38;MIDDLE_OFFSET38;RIGHT_OFFSET38;TRUNK_OFFSET38;FRONTLEFT_OFFSET38;FRONTRIGHT_OFFSET38;REARLEFT_OFFSET38;REARRIGHT_OFFSET38;BACK_OFFSET38;LEFT_OFFSET39;MIDDLE_OFFSET39;RIGHT_OFFSET39;TRUNK_OFFSET39;FRONTLEFT_OFFSET39;FRONTRIGHT_OFFSET39;REARLEFT_OFFSET39;REARRIGHT_OFFSET39;BACK_OFFSET39;LEFT_IS_ACTIVE;MIDDLE_IS_ACTIVE;RIGHT_IS_ACTIVE;TRUNK_IS_ACTIVE;FRONTLEFT_IS_ACTIVE;FRONTRIGHT_IS_ACTIVE;REARLEFT_IS_ACTIVE;REARRIGHT_IS_ACTIVE;BACK_IS_ACTIVE;Z AZIMUTH;X PITCH;Y ROLL;IN POCKET;IS LAID;ARE LOCK ACTIONS AVAILABLE;IS START BLOCKED;IS START FORCED;IS LOCK BLOCKED;IS LOCK FORCED;IS UNLOCK BLOCKED;IS UNLOCK FORCED;IS FROZEN;IS LOCK;REARM LOCK;REARM UNLOCK;REARM WELCOME;WELCOME FLAG;LOCK FLAG;START FLAG;LEFT AREA FLAG;RIGHT AREA FLAG;BACK AREA FLAG;WALK AWAY FLAG;APPROACH FLAG;LEFT TURN FLAG;RIGHT TURN FLAG;APPROACHSIDE FLAG;APPROACHROAD FLAG;RECORD FLAG;PREDICTION;LOCK FROM TRX;LOCK TO SEND;START ALLOWED;IS THATCHAM;BLE CHANNEL LEFT;BLE CHANNEL MIDDLE;BLE CHANNEL RIGHT;BLE CHANNEL TRUNK;BLE CHANNEL FRONTLEFT;BLE CHANNEL FRONTRIGHT;BLE CHANNEL REARLEFT;BLE CHANNEL REARRIGHT;BLE CHANNEL BACK;BEEPINT;
09:41:08:709;-86;-91;-71;-81;-82;-78;-100;-83;0;-84;-81;-77;-85;-86;-78;-91;-97;0;-2;-9;9;5;6;3;-6;6;0;0;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3480396;0.018740028;-0.008032469;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_38;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:08:865;-86;-93;-69;-81;-82;-76;-100;-83;0;-94;-83;-75;-85;-86;-73;-91;-97;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3602501;0.021299437;-0.010077475;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:09:017;-88;-92;-72;-81;-82;-79;-100;-84;0;-96;-82;-78;-85;-86;-79;-91;-98;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3632236;0.024272095;-0.012075173;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:09:163;-90;-93;-71;-81;-81;-81;-98;-83;0;-99;-83;-77;-85;-85;-82;-94;-94;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.358689;0.022285221;-0.010571508;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:09:321;-90;-93;-69;-80;-81;-80;-98;-83;0;-98;-83;-74;-84;-85;-81;-94;-93;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3493367;0.017683247;-0.013614122;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:09:442;-88;-92;-69;-83;-81;-78;-99;-82;0;-95;-82;-75;-93;-85;-75;-97;-93;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3647441;0.02432122;-0.013118596;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:09:597;-88;-91;-71;-82;-81;-78;-96;-82;0;-95;-81;-81;-87;-85;-75;-94;-93;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3566515;0.023290722;-0.014130187;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:09:750;-87;-93;-71;-82;-81;-80;-96;-80;0;-95;-83;-77;-87;-85;-80;-94;-90;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.355888;0.023256237;-0.010550009;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:09:913;-86;-92;-71;-82;-81;-80;-97;-81;0;-94;-82;-77;-87;-85;-81;-95;-92;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.347074;0.019718615;-0.012087463;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:10:058;-88;-93;-71;-83;-82;-80;-96;-82;0;-96;-83;-76;-87;-86;-81;-94;-93;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3572124;0.023764253;-0.011058403;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:10:195;-88;-92;-70;-81;-81;-79;-96;-84;0;-96;-82;-76;-85;-85;-79;-94;-95;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3481193;0.01971809;-0.0141229965;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:10:341;-89;-92;-72;-82;-81;-78;-96;-83;0;-97;-82;-78;-87;-85;-78;-94;-94;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3517026;0.021244207;-0.0141229965;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:10:490;-90;-92;-71;-83;-82;-77;-96;-82;0;-99;-82;-77;-87;-86;-77;-94;-90;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3574274;0.023302054;-0.015665513;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:10:648;-89;-92;-73;-82;-82;-78;-94;-81;0;-97;-82;-81;-86;-86;-78;-92;-90;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3589898;0.02428379;-0.014115812;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:10:792;-92;-91;-75;-84;-81;-79;-96;-83;0;-103;-81;-82;-89;-85;-79;-94;-95;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.354757;0.022805497;-0.012615617;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:10:945;-90;-92;-73;-82;-81;-79;-98;-81;0;-97;-82;-75;-84;-85;-79;-97;-92;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3568372;0.023266872;-0.014624419;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:11:094;-89;-92;-73;-82;-81;-79;-95;-81;0;-95;-82;-79;-84;-85;-79;-93;-91;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3533454;0.02229559;-0.01414459;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:11:239;-88;-93;-73;-82;-81;-77;-96;-81;0;-96;-83;-79;-86;-85;-77;-93;-92;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3547549;0.02326766;-0.012081315;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:11:404;-90;-92;-71;-83;-81;-78;-97;-84;0;-98;-82;-76;-87;-85;-78;-95;-95;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3546922;0.023244025;-0.012069037;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:11:542;-89;-92;-71;-82;-83;-78;-97;-82;0;-97;-82;-77;-86;-87;-78;-95;-93;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3557653;0.023314456;-0.01414459;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:11:699;-90;-92;-70;-82;-83;-79;-96;-82;0;-98;-82;-76;-86;-87;-79;-94;-93;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3587265;0.024817886;-0.012602771;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:11:851;-90;-92;-70;-85;-83;-79;-96;-81;0;-98;-82;-76;-89;-87;-79;-94;-92;0;-2;-9;9;5;6;3;-6;6;0;8;-10;6;4;9;5;3;16;0;1;1;1;1;1;1;1;1;0;-1.3575407;0.024321381;-0.012609191;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_39;UNKNOWN;0;
09:41:12:014;-88;-91;-72;-84;-85;-80;-96;-83;0;-85;-81;-72;-84;-87;-80;-94;-84;0;0;-9;0;0;0;3;-6;0;0;0;-10;0;0;0;5;3;0;0;1;1;1;1;1;1;1;1;0;-1.3548244;0.024817886;-0.012602771;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_39;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_39;BLE_CHANNEL_39;BLE_CHANNEL_37;UNKNOWN;0;
09:41:12:151;-87;-90;-72;-81;-85;-81;-96;-85;0;-84;-90;-72;-81;-87;-77;-94;-84;0;0;0;0;0;0;0;-6;0;0;0;0;0;0;0;0;3;0;0;1;1;1;1;1;1;1;1;0;-1.3568469;0.023775423;-0.014115812;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_39;BLE_CHANNEL_37;UNKNOWN;0;
09:41:12:315;-85;-88;-73;-83;-87;-80;-96;-86;0;-85;-85;-73;-83;-86;-75;-94;-83;0;0;0;0;0;0;0;-6;0;0;0;0;0;0;0;0;3;0;0;1;1;1;1;1;1;1;1;0;-1.3539522;0.024805099;-0.013105243;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_39;BLE_CHANNEL_37;UNKNOWN;0;
09:41:12:470;-85;-86;-71;-80;-89;-82;-96;-88;0;-85;-86;-71;-80;-86;-89;-94;-83;0;0;0;0;0;0;0;-6;0;0;0;0;0;0;0;0;3;0;0;1;1;1;1;1;1;1;1;0;-1.3522956;0.023787342;-0.014631861;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_39;BLE_CHANNEL_37;UNKNOWN;0;
09:41:12:600;-85;-87;-71;-82;-91;-82;-96;-90;0;-85;-87;-71;-82;-86;-89;-94;-87;0;0;0;0;0;0;0;-6;0;0;0;0;0;0;0;0;3;0;0;1;1;1;1;1;1;1;1;0;-1.3526815;0.023835659;-0.0151716005;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_39;BLE_CHANNEL_37;UNKNOWN;0;
09:41:12:764;-85;-89;-73;-81;-93;-80;-98;-91;0;-85;-90;-73;-81;-88;-75;-99;-86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3487667;0.022794029;-0.012099779;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:41:12:898;-85;-88;-74;-83;-92;-84;-98;-89;0;-85;-88;-74;-83;-87;-79;-97;-84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3464397;0.021243377;-0.016667243;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:41:13:028;-85;-88;-75;-81;-91;-82;-100;-90;0;-85;-88;-75;-81;-86;-83;-98;-85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3372627;0.01819213;-0.013105243;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:41:13:168;-85;-89;-72;-81;-91;-82;-100;-89;0;-85;-91;-72;-81;-86;-83;-101;-84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3453127;0.021265687;-0.014646769;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:41:13:325;-86;-87;-71;-81;-92;-86;-102;-89;0;-86;-83;-71;-81;-87;-88;-100;-83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3627367;0.02737682;-0.010062072;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:41:13:463;-85;-86;-71;-82;-92;-84;-102;-91;0;-85;-86;-71;-82;-87;-80;-100;-86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3542746;0.023279773;-0.011069659;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:41:13:618;-85;-88;-72;-84;-90;-84;-103;-89;0;-85;-89;-72;-84;-85;-77;-98;-84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3413025;0.019718615;-0.012087463;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:41:13:767;-86;-88;-72;-83;-90;-84;-102;-89;0;-86;-90;-72;-89;-85;-77;-97;-84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.3497926;0.023279497;-0.012087463;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
09:41:13:915;-85;-90;-72;-82;-90;-83;-102;-88;0;-85;-90;-72;-82;-85;-78;-97;-83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;-1.349716;0.02280503;-0.014144591;0;0;1;0;0;0;0;0;0;0;4;7;9;1;0;2;0;10;10;10;14;14;0;0;0;0;0;right;0;0;0;1;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;BLE_CHANNEL_37;UNKNOWN;0;
